qid,label_en,description_en,instance_of_uuid,instance_of,sex_uuid,sex,occupation_uuid,occupation,occupation_ref1_hash,occupation_ref1_referenceUrl,occupation_ref1_retrieved_nodeId,occupation_ref1_retrieved_val,occupation_ref1_retrieved_prec,birthdate_uuid,birthdate_nodeId,birthdate_val,birthdate_prec,birthdate_ref1_hash,birthdate_ref1_referenceUrl,birthdate_ref1_retrieved_nodeId,birthdate_ref1_retrieved_val,birthdate_ref1_retrieved_prec,birthplace_uuid,birthplace,birthplace_ref1_hash,birthplace_ref1_referenceUrl,birthplace_ref1_retrieved_nodeId,birthplace_ref1_retrieved_val,birthplace_ref1_retrieved_prec,deathdate_uuid,deathdate_nodeId,deathdate_val,deathdate_prec,deathdate_ref1_hash,deathdate_ref1_referenceUrl,deathdate_ref1_retrieved_nodeId,deathdate_ref1_retrieved_val,deathdate_ref1_retrieved_prec,deathplace_uuid,deathplace,deathplace_ref1_hash,deathplace_ref1_referenceUrl,deathplace_ref1_retrieved_nodeId,deathplace_ref1_retrieved_val,deathplace_ref1_retrieved_prec,works_in_collection_uuid,works_in_collection,works_in_collection_ref1_hash,works_in_collection_ref1_referenceUrl,works_in_collection_ref1_retrieved_nodeId,works_in_collection_ref1_retrieved_val,works_in_collection_ref1_retrieved_prec,citizenship_country_uuid,citizenship_country,citizenship_country_ref1_hash,citizenship_country_ref1_referenceUrl,citizenship_country_ref1_retrieved_nodeId,citizenship_country_ref1_retrieved_val,citizenship_country_ref1_retrieved_prec,ulan_uuid,ulan,ulan_ref1_hash,ulan_ref1_retrieved_nodeId,ulan_ref1_retrieved_val,ulan_ref1_retrieved_prec
Q105090524,Kit Reuther,American painter,BE987CE0-CB53-442D-8235-85C45ADA0AED,Q5,9601E364-D66D-46FB-86AD-46AE0F6E7EF4,Q6581072,25A8CEC6-2D5E-436E-8E10-DD7C4B27EA42,Q1028181,,,,,,4AD50B2F-92D8-411E-B358-60A2A18AA123,368c202c-18aa-4601-b6d8-b51666e11a1a,1957-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82D5590F-84ED-4A1C-9DB3-DA32BBE7533F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,69eefb0c-da47-4b44-8a6b-b5bac822495f,2021-01-27T00:00:00Z,11,11B3D757-BD2A-4333-A0D4-94E936C53E94,Q30,,,,,,,,,,,
Q105090527,Stephen Maine,American printmaker,E09B520F-B1C3-4A1A-9DD0-A8D979783D68,Q5,9587B1F3-549A-4E27-A877-E2F61006A3D1,Q6581097,183F9678-078A-4D52-93DB-06A1BA2B28A7,Q11569986,,,,,,59F5B3C8-A0A6-49B9-85FB-ADAC24F77C02,e97c1827-ccd4-452a-8d45-d7ed98f2ea62,1958-00-00T00:00:00Z,9,,,,,,96587812-8FC7-4A05-9A83-DA7AA366610C,Q33486,,,,,,,,,,,,,,,,,,,,,,1A1981D1-6596-4D68-87C5-26E76F917480,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,43518424-08b5-49aa-8ff4-7b2fd119df54,2021-01-27T00:00:00Z,11,956B0E1D-F932-4CF6-BB7B-C09DE8D27E8E,Q30,,,,,,,,,,,
Q105090530,Vera Vasek,American printmaker,D6766757-A0EC-454E-9AAB-098B17ED6BF3,Q5,61E98E70-E77C-4482-BB0A-45FB03E1E33B,Q6581072,64DDE66E-57BD-4DF0-A2E9-C4095C43D25C,Q11569986,,,,,,9F4F7379-5388-4F7D-B9EF-8CF0BB9DDD9A,dcda1203-69ae-4169-b71e-fcf04842467c,1959-00-00T00:00:00Z,9,,,,,,FC5515E1-D0CF-4C07-83A0-54E7A2207ED0,Q40435,,,,,,,,,,,,,,,,,,,,,,23AFB220-49F1-4DFE-9EDA-40E3410614B2,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,50ad7b02-1267-4ac9-87f2-304089b8bf03,2021-01-27T00:00:00Z,11,D78141D9-56EE-4BF1-B5E9-A82227A3A3B3,Q30,,,,,,,,,,,
Q105090533,Fransje Killaars,Dutch artist,B5546C4C-6725-4B9F-BD7B-E7B57E8C7DD9,Q5,62B0FA98-8822-4B7F-A09E-61A80CBFA8B9,Q6581097,243B8A3B-D372-4B9E-846E-5BB30BCC17EB,Q11569986,,,,,,0ACD0EF0-0E98-4E5E-9081-E39A3C4F11EF,ace705b0-599f-4851-9e66-28e76a62e308,1959-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A6F24B96-63EE-40BC-A02A-031DF1A0BA46,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,88777101-6ed8-4205-a6df-7a3a28a889d3,2021-01-27T00:00:00Z,11,AE34EB20-1F6D-4ACE-A0A3-2E5FC01434EF,Q55,,,,,,89F463A8-1BD4-4234-B57B-1D24563A31FF,500348728,41fa5e38cea39b08b7ee3108d6e14b606c385cce,a107d3f9-dd00-4531-9589-9dc9ff714700,2021-01-27T00:00:00Z,11
Q105090536,Sabine Friesicke,painter,32C8BEAF-07D8-449C-BE2D-CD1B39320162,Q5,,,239D73D9-259A-411E-B596-65A4D339051F,Q1028181,,,,,,35698DCE-3507-46E2-8544-79B23BCCFD75,a0983097-856d-4aac-b1e5-874bef70cd9c,1960-00-00T00:00:00Z,9,,,,,,A1B962D1-EFA3-43AC-9AD2-148C463CE778,Q1055,,,,,,,,,,,,,,,,,,,,,,2C5C84D5-2BF5-4B65-ACAD-A9F0D25FF14E,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a7c6e0ac-0fbf-48f6-b334-c87142a71774,2021-01-27T00:00:00Z,11,ABC63D8C-CA53-4B51-87B1-59996FD16C6C,Q183,,,,,,,,,,,
Q105090539,Koo Kyung Sook,Korean photographer,5F103D00-F151-4EC8-B290-F426A43F70FC,Q5,D637C795-A5F4-4077-A611-2106D93D4397,Q6581072,E8229C5F-D2B5-4C34-9EEE-2B1C09231E17,Q33231,,,,,,188466C7-F543-4503-BE76-95AAC72C0E45,a4740f0c-35b1-4a90-ad4d-ba72915fef8f,1960-00-00T00:00:00Z,9,,,,,,1EC138B9-D8CF-43A1-88CD-D4A09ACCF48E,Q1192050,,,,,,,,,,,,,,,,,,,,,,54C22166-9905-4ED4-966C-4580A61019C7,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,3bbb48c2-990e-456f-b5a9-718bc2a33077,2021-01-27T00:00:00Z,11,9A3E943B-BE6C-4B05-86EB-C5787A3BC22C,Q884,,,,,,,,,,,
Q105090541,Steve Karlik,printmaker,84003EC0-1DBA-46A4-B0DA-19C4CFAC5859,Q5,EC7C1B2D-9D2C-44AD-B56E-CF7ACBA03577,Q6581097,EC569F11-BD8A-4B99-ABA8-D4A551E15F89,Q11569986,,,,,,C4CD1685-3D0C-4C22-9107-C94FFE79565F,35b7b516-434c-475f-9290-cf9d8f429702,1960-00-00T00:00:00Z,9,,,,,,FB99410C-B417-47FA-AEA7-34F4124418A4,Q6106,,,,,,,,,,,,,,,,,,,,,,72B8ACDC-9AE3-49BC-BB49-264D994B2452,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,30333c14-f4a4-4696-8234-3c3c1fb29a7f,2021-01-27T00:00:00Z,11,C2E9DC3D-DFCB-4804-BDCB-DAD1D6A132A5,Q30,,,,,,,,,,,
Q105090545,Kees Verbeek,book artist,BB781CD1-0ED3-4400-973D-DE0AFC8D3345,Q5,,,A2DC9095-B2CB-48CA-9376-32FFC1BA5730,Q56884373,,,,,,1D6FE232-9AB5-4405-8DB6-8B41D3D8EB93,2f9d244a-3c2f-4314-b78e-59d6d85506ed,1961-00-00T00:00:00Z,9,,,,,,96D10645-7881-4158-93F4-D185A3AC2F3F,Q628616,,,,,,,,,,,,,,,,,,,,,,B83B7411-891C-4484-A0FC-0974ADBB018D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,177ca917-1ab6-4f61-850e-f1a3bd250f63,2021-01-27T00:00:00Z,11,F454CF06-C894-4795-89C7-F6C5BF50889B,Q55,,,,,,,,,,,
Q105090548,Guntars Sietens,printmaker,FAD3B46F-F4FD-4822-928E-6B3C3BA8E818,Q5,278CE40E-3111-48B9-981F-BF6749DDCE9C,Q6581097,C3311E32-07E4-4A83-9048-4EFC3D4BF69A,Q11569986,,,,,,18D1157B-2994-4D64-864F-3FD56DFB8B50,7068e8b2-bbf9-4ef5-afc6-bc78ac30a6a6,1962-00-00T00:00:00Z,9,,,,,,045A3301-C83A-4143-B168-91923986DC1D,Q155281,,,,,,,,,,,,,,,,,,,,,,7AE5C616-3EF3-43AA-8C39-574C06904DC8,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,90c38eea-032d-4cdf-8da4-9cb6a0dd6f44,2021-01-27T00:00:00Z,11,9C2D2B66-C489-44AE-BD7C-3F8EE8496E03,Q211,,,,,,,,,,,
Q105090551,Jeff Matz,American printmaker,AC7F096B-6F48-40CC-960F-601AFE7F9298,Q5,70B8A492-6AF0-49A5-81C7-50E90EEE26B1,Q6581097,1C9BA101-0483-42BD-9C84-D76747928A34,Q11569986,,,,,,31C0E505-88F1-4939-9FB4-407ADEEACEB3,ab897e03-3b5b-45ed-abd9-df2775af152b,1963-00-00T00:00:00Z,9,,,,,,380D778B-64D5-4428-A33C-A1585B01E2F5,Q49233,,,,,,,,,,,,,,,,,,,,,,8DBDBE7A-830B-460B-AD13-15A381D17365,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,35b81c1c-f14d-4b2c-b1b7-e4576246cbdb,2021-01-27T00:00:00Z,11,4F9938B6-1908-4249-865F-6CE2B56096BA,Q30,,,,,,277D8CB2-61DE-4A82-B519-769F939DBD90,500072728,41fa5e38cea39b08b7ee3108d6e14b606c385cce,53b229d5-509b-417a-893f-90481bfbfc22,2021-01-27T00:00:00Z,11
Q105090552,Teo Gonzáles,Spanish drawer,6801A4D7-960C-4870-9226-ADF30CB77654,Q5,6BE3BE01-787E-432B-A320-A905809553C2,Q6581097,08EBA94C-68EF-4DB3-89EA-27885819D20C,Q15296811,,,,,,965DDEB0-0F84-4859-886A-C64EF668FA70,64bb07cd-e8f0-469c-b9b1-f69ed9da5e73,1964-00-00T00:00:00Z,9,,,,,,5239AAC2-B5B1-45BA-879B-68DAB3624A7E,Q1752280,,,,,,,,,,,,,,,,,,,,,,584D87E1-1A4A-4CD3-B225-E57D54571507,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,8494d196-4453-4599-87be-a9d7b20b6ef2,2021-01-27T00:00:00Z,11,FAF8E201-AB07-4393-B31E-3828FC3E0122,Q29,,,,,,43BB963A-9C13-45C0-9C37-23B978FB186C,500471949,41fa5e38cea39b08b7ee3108d6e14b606c385cce,53c12caf-e93c-43b9-81de-11c3892fe858,2021-01-27T00:00:00Z,11
Q105090555,Phurba Namgay,painter,6E5BB3B7-C39F-417F-8802-77E1C801BDE4,Q5,5BA9BDC0-35BB-4443-A4C7-9B39CB6179E4,Q6581097,E3C1072B-0147-43B8-9CC5-D1808082BE28,Q1028181,,,,,,A167A56D-9376-4339-8D06-A4A2AD7188CE,ddd8a551-e654-473c-8b87-b0e99206242a,1964-00-00T00:00:00Z,9,,,,,,B369FA48-54E5-407E-922B-571321E9366B,Q4511781,,,,,,,,,,,,,,,,,,,,,,B5BB8318-D248-433E-999C-85119D0D8ACF,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,741a69ef-5ff5-4986-9eb1-a8f33f6d358e,2021-01-27T00:00:00Z,11,34FA006D-4979-4A65-B511-B238982AE9C6,Q917,,,,,,,,,,,
Q105090559,Martha Chiplis,printmaker,3F3B95EA-418F-44AB-9DA7-7CA5B54D4D59,Q5,63B248A9-1EB1-4391-B365-8C19E81BEA62,Q6581072,065D00D3-23AF-4A1B-B607-7BD8BEDC341C,Q11569986,,,,,,083A3CA9-6428-4BD8-BBF3-D1360940003C,1e80130f-cb1b-4b9c-b0fe-c6becb5e96a1,1964-00-00T00:00:00Z,9,,,,,,430C65A3-F7DF-4F70-89A2-1960278CD017,Q6346,,,,,,,,,,,,,,,,,,,,,,7D8DEE2D-FA5B-4547-9B89-FE0F997C19A6,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,8666a06a-6c26-408c-a8aa-c4dbf3f12bae,2021-01-27T00:00:00Z,11,7CA46F20-AF6F-42BE-931F-AB2FAC5A70CE,Q30,,,,,,,,,,,
Q105090562,Michael Frederick,printmaker,7B2B7973-FEB6-4B32-BAD4-C27491B6344F,Q5,9B1956F9-A3C2-4F57-B952-1EA50AE288DD,Q6581097,BCF8C67C-BA67-4800-B413-5D015F2E68C3,Q11569986,,,,,,BCF0297C-A733-40AF-9A67-7A63D905A9A3,9f43e1bf-9cd1-4079-91c3-ffbebf59bc64,1966-00-00T00:00:00Z,9,,,,,,AAFC22EB-2CEB-4356-82D7-012D4FAC3F76,Q2188558,,,,,,,,,,,,,,,,,,,,,,BAFD0D84-9EB4-4AC0-909C-F5991510B6BA,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,c99db605-1fba-409b-84a2-7a7c6701bc5b,2021-01-27T00:00:00Z,11,B817DEEB-DBBD-45A1-8133-BC16BAB472FA,Q30,,,,,,,,,,,
Q105090565,Ramon Marcus Kadi,printmaker,040E3815-C133-4D53-8C85-20E4E37E6CE2,Q5,7CFDDF34-D9C4-4CF8-8BFD-B3131633B6CD,Q6581097,0E145023-4C57-42E4-A52C-8418D390D2D1,Q11569986,,,,,,76741ACE-6E50-4D78-B931-A92FA0D1B564,615303bf-1ab1-486d-b999-4e52b97454c1,1967-00-00T00:00:00Z,9,,,,,,B6C23DE6-690C-425C-BAE8-C9392F74BBAA,Q11462,,,,,,,,,,,,,,,,,,,,,,008AD4C8-56F0-4915-A96D-E59FB4441D77,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b879ddc0-8114-41e3-8c34-cec04c6a36c6,2021-01-27T00:00:00Z,11,C7DDF747-9379-4B64-8A51-D8DA3309CB8B,Q252,,,,,,,,,,,
Q105090569,Joel Elrod,printmaker,AD2BD06C-EA70-4421-8A67-66790452A2B7,Q5,A5DF4D45-4A66-4B29-B51E-B4793AD78AE0,Q6581097,DF290757-97DB-47F9-9977-D49286236604,Q11569986,,,,,,A7DAD3CF-FD26-4196-BB7D-B8D0128856F4,18db83fb-1a2f-4ae8-80b2-3f10e7dc9d32,1967-00-00T00:00:00Z,9,,,,,,C70A67EE-652A-4CBC-AB5A-077E2A583F8E,Q43199,,,,,,,,,,,,,,,,,,,,,,6002FEBA-84D9-44F8-8A0F-7B5AC09C7501,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e70e8ed0-629a-4f7e-8969-6a7a41ecce23,2021-01-27T00:00:00Z,11,3C34D7A1-FC3B-45F3-8883-563F753B17E4,Q30,,,,,,,,,,,
Q105090572,Tim Dooley,printmaker,98E167A6-6C82-46B3-9E63-FB66ACF857AA,Q5,6B7A32F2-3F61-4E94-9B7C-5DE678DC5A73,Q6581097,87B4DFEE-ADB6-49F5-96E2-C3F311AEFC66,Q11569986,,,,,,B849C721-B938-4862-B32E-747DA2F92A43,1d0a10dd-a6f9-4e25-abda-dbc17155b649,1967-00-00T00:00:00Z,9,,,,,,644C0B03-E6BA-4F62-ABE1-37947198CFCC,Q8652,,,,,,,,,,,,,,,,,,,,,,4EB0577B-E323-4AAB-B6A2-051D30CFBB07,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,41ba7643-5c07-40d2-aeec-671a54355896,2021-01-27T00:00:00Z,11,991A3662-F9B3-4AF2-B0BD-F2237A8B49E8,Q30,,,,,,,,,,,
Q105090577,Dan Grzeca,American painter,DE7A13CA-43B7-4C83-BB5C-17E0A423E173,Q5,90EFE166-D1FF-434B-8D77-77374FA3A80A,Q6581097,4E1C92A0-BF7C-4A3F-B4AA-AADCF6083924,Q1028181,,,,,,6AA85D96-1B54-4D62-8DCA-DB44633179E1,524273c9-3f9d-4015-9f4c-495291111dd9,1968-00-00T00:00:00Z,9,,,,,,2194F2C7-DCF2-4CF4-8AA8-29598E7B44D4,Q1297,,,,,,,,,,,,,,,,,,,,,,F64AEA24-F393-46C8-AD42-18BE96E8865D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1d8624fe-a718-4106-a7fd-667fd85a744d,2021-01-27T00:00:00Z,11,E189D27E-0C50-410B-AF3D-96F99C2B135A,Q30,,,,,,,,,,,
Q105090580,J. Suzanne Powney,printmaker,60034FB8-D5F9-46BA-B144-659E3B9FEF2E,Q5,F7251DB4-0139-4721-9661-D798C86E3A48,Q6581072,473394BB-4C4D-4AA0-B711-091EF0F9480C,Q11569986,,,,,,9DDE8B1E-A013-41C8-A6E8-EB3FBD499827,3209d97b-f701-4c50-8661-7c58783cee4f,1969-00-00T00:00:00Z,9,,,,,,7F9AEB16-E0DD-49DF-8D62-B520F5BC3D0A,Q490720,,,,,,,,,,,,,,,,,,,,,,83A5CCE3-6D13-402F-84FE-673BCE98110D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,920df28e-15ed-4773-8b49-68e1d7fe1a83,2021-01-27T00:00:00Z,11,9A9D4EC5-B7DE-4188-8915-4229F028A616,Q30,,,,,,,,,,,
Q105090582,"Samuel L. Dunson, Jr.",painter,FE1A7FCF-86CB-4A9E-BC37-522C7CE2FE06,Q5,3ADECB4B-015B-4FF6-A4F6-AA07A48958BD,Q6581097,3A2FBD77-C9C2-4A0E-9CEF-D87663C89CF3,Q1028181,,,,,,EEEB0BD8-969C-4EEA-99C8-72CAFF0D6820,01081094-cc9d-4803-a8e0-3a8e7c1b494d,1970-00-00T00:00:00Z,9,,,,,,410D08DE-2521-4C63-8E2C-D44A9B38BD4B,Q34739,,,,,,,,,,,,,,,,,,,,,,5C1D8A08-105B-40A2-9E60-E8CF7DB41A24,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d251d629-9b17-4206-b7cd-d16d5ce3a5cd,2021-01-27T00:00:00Z,11,CCE89148-374F-49AB-89FD-438256EBFBF6,Q30,,,,,,,,,,,
Q105090585,Kerry McAleer-Keeler,American printmaker,341F9251-3CAB-45E5-98FC-C30384C630B1,Q5,CBF8AF79-B92E-4B3E-A4E2-35CC7CFF650E,Q6581072,28A2CFD2-81A6-45A2-B350-EF9999E5004C,Q11569986,,,,,,732B9280-BB17-43BA-A228-A205D35760AF,ead2c6d2-4992-451d-98b9-8434e17c581d,1971-00-00T00:00:00Z,9,,,,,,F0E16E79-1CA2-4332-9B31-4BDAAD032996,Q18383,,,,,,,,,,,,,,,,,,,,,,749CCA4E-2A3A-4E9C-A7CD-55573E5978FB,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,16d9ce4b-df59-4399-b034-aac8de6270d1,2021-01-27T00:00:00Z,11,A4D9B137-E1C7-4FB1-88A6-5F4D8E285FD0,Q30,,,,,,3584AAE9-00E4-4953-B658-C86A105C5A17,500488507,41fa5e38cea39b08b7ee3108d6e14b606c385cce,d6823c49-2d74-4937-af48-60f1479a304a,2021-01-27T00:00:00Z,11
Q105090588,Katherine McCanless Ruffin,printmaker,0A184E5A-7899-4C50-B539-1B74036DB8DE,Q5,22B28157-663A-4FC7-AA71-5256FD44958E,Q6581072,2CB4375B-3C3C-4DB8-940F-2790F833CB50,Q11569986,,,,,,D2D79EE2-CFDA-4FF8-9E2E-7996DACF41C4,d37a7ab2-64bf-484f-99df-8ac12eff610b,1972-00-00T00:00:00Z,9,,,,,,6B98B308-7054-4977-90A8-D6550F315F53,Q79860,,,,,,,,,,,,,,,,,,,,,,FA30542F-5B07-4F57-BFCE-52116B1BB153,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,c6ea0676-5b30-4713-9ebe-2adecb91a2c1,2021-01-27T00:00:00Z,11,2B0D99E9-3AB5-47E7-BAA9-0624C195FE12,Q30,,,,,,,,,,,
Q105090591,Diana Sudyka,American printmaker,C04C1A05-144C-4231-B99F-96A07CFDAB29,Q5,4374912F-522C-48B6-8BE1-2AA4DBE94902,Q6581072,4A5F34B3-3243-4464-954B-58011D3319A0,Q11569986,,,,,,3EC3C4EB-529E-4300-89B5-EB634D52EFF6,23905ebf-13ad-4e7e-af02-5e8c5f496cbb,1972-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262EF5A2-85FB-42B1-A531-084C3FE5FF1A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,3aff180e-b905-4b7c-8445-8bfdcba8bd2b,2021-01-27T00:00:00Z,11,E6821C4F-7B1E-462D-87B1-9FFBA77B0FA4,Q30,,,,,,,,,,,
Q105090594,Matt Egan,artist,6DCF8F95-E21F-4913-88EF-499B9B51A4B7,Q5,,,F36C0533-C1CF-485A-A879-2D77A594E3AE,Q483501,,,,,,B445D97F-C3BE-4031-B6DA-525407DD6EC5,a816042d-a493-4df1-89ea-633df75610f5,1973-00-00T00:00:00Z,9,,,,,,56B32EA6-E4BE-4BEA-862A-AE9D5BAF0FAE,Q52999,,,,,,,,,,,,,,,,,,,,,,C73B13DB-984D-47B5-91FC-ADEB97EF86E9,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e41d7096-7dba-4c69-889a-ab13f10f4d77,2021-01-27T00:00:00Z,11,2A13242F-E1E2-4ECC-BEEE-210E6A6C5CF8,Q16,,,,,,,,,,,
Q105090597,Mat Daly,printmaker,2E4EE43D-9A39-4F27-8E81-880A1FBD496D,Q5,34E1C969-B61B-4F0F-B12D-156330450C68,Q6581097,2D41D0A7-6BAD-4C00-A46B-0EECD95A2937,Q11569986,,,,,,F9A22F50-5B8A-42D9-B266-819DE6C94689,07ef5ab2-226f-4ee9-9f5f-d50898965167,1974-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6EC2CCA1-4B0D-498C-803D-A7F4E42AC3BE,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d520a0aa-be7b-4a06-a8af-452f97fa6676,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090600,Dan Jimerfield,printmaker,2C3DDB4C-B92B-49DA-A9D9-1FCD10E6885A,Q5,6FCC88A7-74B8-4276-8F7E-686B9709D82E,Q6581097,FA089D6B-879E-4CFA-A860-1A6B232FAFD1,Q11569986,,,,,,72163A90-1B61-41A5-9FCF-3A54AF6C186F,c7a0b29c-5d28-473e-96c0-b40646b00146,1974-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A224C15D-A15E-4772-8211-751A13920D5D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,152d08a5-d984-42a9-9afb-38f1143da26e,2021-01-27T00:00:00Z,11,A42481E2-73AB-4E8A-989E-C9D94270A6EE,Q30,,,,,,,,,,,
Q105090602,Bryce McCloud,American printmaker,A5FBC348-6108-4A34-814B-891F10213AF5,Q5,0BC1AE27-9D7A-42B4-9571-0597D266159B,Q6581097,5100CAC8-885C-46C9-8D67-52201CFD0FD2,Q11569986,,,,,,11AAC540-245C-4A15-8E80-69D548ADB329,47caa463-654d-44b4-bed8-b3af8b6399dd,1975-00-00T00:00:00Z,9,,,,,,D43656AF-EB3C-48EE-9F90-901C063B25FD,Q23197,,,,,,,,,,,,,,,,,,,,,,E7D556E1-D83F-4AC0-8BB2-5F45FC0F52A5,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,de36d7a4-7118-4939-80ec-373b73d1b5fc,2021-01-27T00:00:00Z,11,43965D6A-978E-4B4F-BF10-4D386E62A2B3,Q30,,,,,,,,,,,
Q105090605,Travis Millard,printmaker,96EE89CF-2664-4CC3-BB58-2D624F338D54,Q5,90BB581C-2127-4D96-BB29-086F6A1675F1,Q6581097,F6A378D2-B116-4670-A58A-39117FD56D50,Q11569986,,,,,,8510E46F-A4FA-450F-88D5-D9D424F906C5,71f22356-c970-46ed-9784-54821e5aaa92,1975-00-00T00:00:00Z,9,,,,,,260099C8-06C5-4850-A36A-EEDE5AF256F6,Q745120,,,,,,,,,,,,,,,,,,,,,,21521295-B166-4930-A23D-0361C80980CD,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,ed3ccf0f-cbbe-45af-b842-c99ae2ec744c,2021-01-27T00:00:00Z,11,93066D4E-2F51-4F71-956F-D2D4537EF885,Q30,,,,,,,,,,,
Q105090607,Joel Shane,printmaker,930CBDA3-595C-4B0B-8C79-C376E64569A0,Q5,E4C8F825-E4F5-41AF-88A5-D77FCEAACE7F,Q6581097,E08F424D-2B49-496C-9E78-6FA6018C1A58,Q11569986,,,,,,0A7389EC-B13E-4214-A9BB-0F847EB3661B,29d8cb74-5e5b-413b-9cf8-0b806f8b2856,1976-00-00T00:00:00Z,9,,,,,,47F05B46-B39E-4A25-9852-661865255055,Q2135,,,,,,,,,,,,,,,,,,,,,,3F63157B-9B13-4F8E-9D15-252A46018A41,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d28ec165-6b73-444b-afbc-b23f0eb63ea2,2021-01-27T00:00:00Z,11,43C7132D-E02A-412B-8D9A-D495BE33BDA2,Q16,,,,,,,,,,,
Q105090611,Karsten Creightney,printmaker,BD445945-8371-4670-939C-9918870F4CD5,Q5,8101D24B-2F5A-4814-AFA2-51A2BB93C3D5,Q6581097,FB3A75FA-71CA-4241-88AD-B2EEA18EA387,Q11569986,,,,,,0DF62AC7-D73C-466E-8CF3-42C0470A6685,d28c942f-58c9-420b-88b0-eb947d91d81f,1976-00-00T00:00:00Z,9,,,,,,2EF17189-D73D-4272-BCB6-C54935DCCD74,Q34804,,,,,,,,,,,,,,,,,,,,,,D06ADD59-A774-4699-95CF-A5F285163B73,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b72b1525-4054-441d-aff2-8406336c0863,2021-01-27T00:00:00Z,11,AF63D63F-2760-4DFF-BE49-4841F2307D11,Q30,,,,,,,,,,,
