qid,label_en,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec
Q91327745,Donna R. Session,A685AA20-890D-401B-8F92-7FCB87D7C406,Q89953947,,,,,,,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327748,Erin Leeann Fairbrother,A8AD0B9B-D0AD-4BDB-AEA6-F130DE6B940D,Q89953947,,,,,,,b04a8672e9678a5628902ac6047340d8f599c31e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327752,Howard Lee Curlin,D4BD1AAB-0C2C-4FB3-BCBF-2A8504D24041,Q89953947,,,,,,,4b45488442a07e6b5b90d94ac986d34943d8fd27,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327760,Jacqueline Stafford,D94E5F32-53AE-4899-84C7-7067C4F0211D,Q89953947,,,,,,,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327765,Jennifer L. Thompson,595970EE-A5FF-48FA-B9F9-0E228091663F,Q89953947,,,,,,,3a50f75ffb5f850085992ddc84cd983c0781bcc9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327769,Jessica L. Young,6CDC057E-34EF-4067-B1A4-C158F47A281B,Q89953947,,,,,,,53e5696a58c9b80a0825b2e931703c7d4cec0cb2,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Y,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327773,Karen F. Davis,9FB28DC9-4836-43CD-9DFB-6CAFE2EC35B4,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327777,Katherine A. Dykes,88AB21DB-3812-4A90-8D5B-A0FB6F8B74C1,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327781,Katherine Fritton Chaves,5D4E04F6-4FF8-49F0-B13B-14D83E0B987B,Q89953947,,,,,,,4b45488442a07e6b5b90d94ac986d34943d8fd27,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327784,Kelly A. Bennett,9DFC35D9-2C56-49FC-A380-083C8B0D33F8,Q89953947,,,,,,,7d206b70ea767c1b279bcdecad0eb228fa577c3b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327787,Lara F. Bratcher Harvey,03EE095A-0B28-4590-98BE-8824D76CA162,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327791,Laura Elaine Houston,9C9D672A-F118-416F-B80B-45072D5D32B4,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327798,Lavenia B. Carpenter,AC478C91-6B49-43C2-AC34-C6EAAB5A0A94,Q89953947,,,,,,,4b45488442a07e6b5b90d94ac986d34943d8fd27,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327800,Lindsey E. Zamora,6905A7E3-94A2-4DAD-8D9D-884B6D520D2A,Q89953947,,,,,,,d371a7447f1130e1714e2886f450ae5a7d12080f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327804,Lisa Ann Phillips,68D94451-9D5B-43DE-A8E3-6D7004634AC9,Q89953947,,,,,,,5ba4a22353bec92f25ee508393db05c4d965bb1c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327808,Lisa C Zuckerwise,7BBE7AD3-AFBE-424B-B002-D1F0FF7AD602,Q89953947,,,,,,,d371a7447f1130e1714e2886f450ae5a7d12080f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327813,Mallory Noell Fox,62D7E62A-802F-4DC4-B9C0-E2433EA23C33,Q89953947,,,,,,,b04a8672e9678a5628902ac6047340d8f599c31e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327817,Marta Ann Crispens,69FDE746-D1ED-474A-B756-22870011551A,Q89953947,,,,,,,4b45488442a07e6b5b90d94ac986d34943d8fd27,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327825,Melinda S. New,18D401C4-457C-476D-B7A6-E6D5C40D549F,Q89953947,,,,,,,cf742e41f80eff7dbacf3e6962901a7a4e789b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327829,Michael Hochman,CE45607C-9219-447F-BEF9-5D7D6CE4C1FA,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327836,Michelle Krystina Roach,E81681AE-D02E-4533-BD2E-CA51E0B84C34,Q89953947,,,,,,,d04dc0bbcf7c8793b39e8b8ff3fa1b963f88c1ff,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327839,Nancy E. Osburn,DF9C2965-C492-41C0-B08C-4F157CA96F11,Q89953947,,,,,,,52a657c0b5bf57aa0c762d4bed3fea5e0dbfb552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327844,Nicola White,2F63B522-32B1-4A1A-9AFC-110D5DF9C655,Q89953947,,,,,,,aa582ab3f94a0857e5ae84c0f58ff59de7d0ed2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327851,Reesha S. Sanghani,B78C1155-86DF-4FFD-B37E-FD6740141EF4,Q89953947,,,,,,,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327855,Renee M. Ward,6DF051FC-C017-4B05-B8DF-679DC8933C7A,Q89953947,,,,,,,aa582ab3f94a0857e5ae84c0f58ff59de7d0ed2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327860,Richard R. Lotshaw,DA11950A-36C4-4EA0-A305-E9FFB69FB2F9,Q89953947,,,,,,,0d11039bde141e6567fa55378b926d644573af8f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327866,Rolanda Lamora Lister,F5A56600-E055-4D89-90BA-F67F9903AC1A,Q89953947,,,,,,,0d11039bde141e6567fa55378b926d644573af8f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327870,Rony A. Adam,7F673335-FCD2-494D-A6F0-5D13E2C195E6,Q89953947,,,,,,,8b8aac65cd700a0c3be1067321932246247e0e74,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327878,Shana R. Dowell,0AE7777E-7C0D-44B3-9DB5-B4327C51D3AA,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327883,Soha S. Patel,FD83391B-FADB-48EA-BA33-75A48CA2EBEC,Q89953947,,,,,,,5ba4a22353bec92f25ee508393db05c4d965bb1c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327887,Therese L. Whitten,42249E25-9CE4-4D60-B27D-B41F81AEC198,Q89953947,,,,,,,aa582ab3f94a0857e5ae84c0f58ff59de7d0ed2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327892,Trenia Lyn Webb,EBA57CF2-C10C-4C9D-B489-ED2E884B45A2,Q89953947,,,,,,,aa582ab3f94a0857e5ae84c0f58ff59de7d0ed2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327896,Virginia B. Mazzoni,B61F5292-FCC7-4411-8D3C-BB6932C8A0FA,Q89953947,,,,,,,dd3d13ef24014b75a011eab8e119757ec74be706,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327900,William F. Lee,4A158032-039D-46F5-9748-B1F45C9D8948,Q89953947,,,,,,,0d11039bde141e6567fa55378b926d644573af8f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327905,Ronald David Alvarez,77AF9876-E7EE-4CB1-9CEF-09CF627A96A9,Q89953947,,,,,,,8b8aac65cd700a0c3be1067321932246247e0e74,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327911,Etoi A. Garrison,76C267A2-8CC1-4B55-B10E-6FD51B7AD78C,Q89953947,,,,,,,5d653c81b7f2444294c59de7e7cf078809dc9b90,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327915,Katherine E. Hartmann,12520ECA-4676-408B-A761-28F9361887DA,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327916,Ali Sevilla de Cocco,EB083C60-84FF-4999-99C8-88EBBC862E82,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327919,Belinda J. Caldwell,BB0473BF-10E1-4CBC-A3CC-4638D796135B,Q89953947,,,,,,,4b45488442a07e6b5b90d94ac986d34943d8fd27,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327923,Martha Shaw Dudek,BA99F617-B453-43F2-8952-DC2FD44290BD,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327930,Alison B. Barlow,59284F06-B2FA-4785-BB8D-4F6E1B7F08EC,Q89953947,,,,,,,7d206b70ea767c1b279bcdecad0eb228fa577c3b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327933,Amy Beth Graves,0FF8FE0C-0ED6-40CE-8B3D-9463F00F9A31,Q89953947,,,,,,,5d653c81b7f2444294c59de7e7cf078809dc9b90,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327937,Angela M. Wilson-Liverman,75DFC25A-AE8C-4920-8326-F34500AE6D91,Q89953947,,,,,,,aa582ab3f94a0857e5ae84c0f58ff59de7d0ed2e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327941,Joanne S. Tennyson,5E9FE481-4338-4307-A284-F162ED969E8E,Q89953947,,,,,,,3a50f75ffb5f850085992ddc84cd983c0781bcc9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327945,Leilani M. Mason,7D39C80E-52ED-491B-A623-AC4D16321CA0,Q89953947,,,,,,,dd3d13ef24014b75a011eab8e119757ec74be706,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327949,Linda L. Johnson,427A01C5-D949-4C23-99B6-3AA270FC94FF,Q89953947,,,,,,,86883c7f8672ce3c242612cc388183b99fd290af,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327953,Lisa A. Goehring,3E4D3DBC-0ECB-4B64-9BDE-B737C689E81F,Q89953947,,,,,,,5d653c81b7f2444294c59de7e7cf078809dc9b90,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327957,Margaret A. Hull,6197887B-5679-4DF5-B99E-B7D617B8CB0C,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327960,MaryLou Smith,6D2DC74A-474B-4B6C-8FD6-C046DD03086A,Q89953947,,,,,,,cc50894d8689307a6663c8ca383a048922140b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327965,Meghan Hendrickson,3E042B05-4BA3-4794-B057-14B56AF4C3E7,Q89953947,,,,,,,84b0aa0ab01e1458ed7511a58e9e8446dbac506c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327967,Patrica A. Detzel,39C719C1-FE02-4121-911A-BE455AE13506,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327972,Susan M. Lewis,414B7CD4-91A1-42AB-A99E-4EC5D961CB43,Q89953947,,,,,,,0d11039bde141e6567fa55378b926d644573af8f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327978,Tamara S. Keown,79CE935F-EED4-438F-9CE4-28FCF39DF8DC,Q89953947,,,,,,,59975356a58ea8d5581232f86e040e1a38be2e75,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327982,Valerie L. Nunley,88C7A273-3C55-442A-8B5B-7D485E00541F,Q89953947,,,,,,,cf742e41f80eff7dbacf3e6962901a7a4e789b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91327995,Kaylon L. Bruner-Tran,818769E7-423B-4EAE-BA90-A9C56491E38A,Q89953947,,,,,,,7d206b70ea767c1b279bcdecad0eb228fa577c3b,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91328000,Kevin G. Osteen,541A9CDD-9EE7-401B-8DDE-BDF636911A97,Q89953947,,,,,,,52a657c0b5bf57aa0c762d4bed3fea5e0dbfb552,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91328003,Tianbing Ding,C577FBC4-D281-4810-A8B1-68CFD3A568F3,Q89953947,,,,,,,dc8feb07eb695afdf5edaa61949461409dc77a50,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91328007,J. Michael Newton,47873ADE-C2CF-416D-B516-A55416F9DA19,Q89953947,,,,,,,cf742e41f80eff7dbacf3e6962901a7a4e789b2a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91328010,Ted L. Anderson,E6621B88-7ED2-48BA-AA9E-3BF98F80F187,Q89953947,,,,,,,8b8aac65cd700a0c3be1067321932246247e0e74,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=A,9080bb8c118689077b9d6a59cfdb955c,2020-04-21T00:00:00Z,11
Q91337914,Justin Morse,,,,,,,,,,,,,
Q91344481,Sabrina X Van Ravenstein,,,,,,,,,,,,,
Q91389173,Behin Barahimi,BEB98FE7-28DE-45C1-8417-758E21884681,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389178,Nancy Mayer Benegas,CEED3C70-5E26-45E1-A986-D9D84BB087F2,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389181,Sujoy Bhattacharya,91C5460E-6518-4522-9043-6F76D2775920,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389185,Ronald J. Biernacki,AB153214-5E35-4DF5-8737-FD951CF4721A,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389191,John B. Bond III,78E627F1-890A-4AC7-B4CE-D9C36B659C56,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389194,James A. Bookman,49E9129B-BD44-42A5-9484-6D49EEB3AFE5,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389198,"Milam A. Brantley, Jr.",D5E08647-1C86-4DD2-8ED6-F4B9C31C330C,Q89953948,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389206,David J. Calkins,08FB202D-9CB6-43A4-8460-9AEA6EE35E3E,Q89953948,,,,,,,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389210,Deepa Chandrasekaran,F2C66799-96AB-488D-8669-881D29E59422,Q89953948,,,,,,,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389217,Edward F. Cherney,3AA3A090-E9AF-4229-B73A-DCBB850D705E,Q89953948,,,,,,,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389221,Amy S. Chomsky,9E6EFDAF-AFCE-46A3-A199-A93A28FDD434,Q89953948,,,,,,,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389225,Anthony B. Daniels,D7AA6566-B1D0-4B32-8654-1235B2475EB4,Q89953948,,,,,,,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389229,Rishabh C. Date,E89B3FCE-B4C2-449B-A501-89B5325E26F1,Q89953948,,,,,,,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389234,Irina De la Huerta,BE6D00FD-3D2C-499D-9E87-F75458987154,Q89953948,,,,,,,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389239,Sean P. Donahue,610C13AA-B68B-48BA-828D-45EB0AF39DCB,Q89953948,,,,,,,9880da0d99b5807d36e7b7c62b5bbb463f49a85e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389243,Randolph R. Evans,2CD9D1FB-2D73-475B-9E3B-2F9312838C90,Q89953948,,,,,,,0d5fba2394ffe6905f7edfb7e7feb1b86b651d9e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389246,James W. Felch,B2AC321C-BD15-4BF9-BA55-92CAAD5548BA,Q89953948,,,,,,,5cb410454df3562673246baba81039a19d1162d6,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389254,Meghan S. Flemmons,3F74F70E-2B72-4ECB-9DB7-DCCB686E7723,Q89953948,,,,,,,5cb410454df3562673246baba81039a19d1162d6,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389259,Sabine Fuhrmann,784FCEDA-0E30-4B4C-9457-ACFEA060E654,Q89953948,,,,,,,5cb410454df3562673246baba81039a19d1162d6,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=F,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389267,Sylvia L. Groth,3767075B-0964-4ADF-8E4D-D813FABED86F,Q89953948,,,,,,,996ea90d020c2762b0f04e2d42259960735d4367,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389271,Stephanie Jian,3732776B-6BD8-41E2-96BB-19AF88ECFBD6,Q89953948,,,,,,,6432e51c113ff946c82a0dbb1e39e0d091c71a12,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389274,Karla J. Johns,511EEB8F-A53A-4ABA-83CA-EF0A4B91D835,Q89953948,,,,,,,6432e51c113ff946c82a0dbb1e39e0d091c71a12,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=J,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389282,Jeffrey A. Kammer,F6AD20D9-47A1-4D9F-88B2-C4660742F8FD,Q89953948,,,,,,,7e88ff9dbfd642bfc7156effa8b00080a0e0c00e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389287,Lori Ann F. Kehler,42C24BEB-C04E-42C0-9578-03CDB09A23CC,Q89953948,,,,,,,7e88ff9dbfd642bfc7156effa8b00080a0e0c00e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91389292,Stephen J. Kim,A84C2894-26AE-42C1-B073-C8F9EFAF17E3,Q89953948,,,,,,,7e88ff9dbfd642bfc7156effa8b00080a0e0c00e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
