accession_number,status,description,image_url
1979.0593P,uploaded,Pitcher,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0593P.tif/pct:3.0883789,12.890625,90.2709961,74.21875/!512,512/0/default.jpg"
1979.0595P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0595P.tif/pct:6.1523438,7.6660156,87.98828119999999,81.0058594/!512,512/0/default.jpg"
1979.0596P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0596P.tif/pct:11.1816406,4.1015625,80.2246094,91.9921875/!512,512/0/default.jpg"
1979.0597P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0597P.tif/pct:4.9316406,7.1777344,91.5527344,85.4003906/!512,512/0/default.jpg"
1979.0600P,uploaded,Axe,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0600P.JPG/pct:3.1494139999999997,5.1757812,80.053711,91.69921880000001/!512,512/0/default.jpg"
1979.0601P,uploaded,Axe,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0601P.JPG/pct:3.2226562,14.84375,87.79296880000001,79.6875/!512,512/0/default.jpg"
1979.0602P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0602P.JPG/pct:14.648438,16.894530999999997,63.085937,72.949219/!512,512/0/default.jpg"
1979.0608P,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0608P.tif/pct:10.15625,7.910156,76.953125,79.589844/!512,512/0/default.jpg"
1979.0611P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0611P.jpg/pct:13.574219000000001,6.689452999999999,67.675781,84.326172/!512,512/0/default.jpg"
1979.0616P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0616P.jpg/pct:22.363280999999997,4.1503906,53.027344,86.8652344/!512,512/0/default.jpg"
1979.0621P,uploaded,Teacup,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0621P.tif/pct:3.7353516000000004,24.609375,93.1396484,48.4375/!512,512/0/default.jpg"
1979.0628P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0628.tif/pct:4.4433594,6.1279297,92.0410156,87.6220703/!512,512/0/default.jpg"
1979.0629P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0629P.tif/pct:1.2573242,1.5319824,97.5708008,95.7336426/!512,512/0/default.jpg"
1979.0630P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0630P.tif/pct:2.5390625,2.6489257999999998,95.5078125,95.3979492/!512,512/0/default.jpg"
1979.0631P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0631P.tif/pct:7.373047000000001,0.6958008000000001,86.767578,98.1323242/!512,512/0/default.jpg"
1979.0634P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:74.609375,52.734375,22.65625,46.09375/full/0/default.jpg"
1979.0634P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:53.125,82.03125,11.71875,16.796875/full/0/default.jpg"
1979.0634P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:53.125,75.390625,12.5,24.21875/full/0/default.jpg"
1979.0634P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:61.328125,32.226561999999994,20.3125,48.632813000000006/full/0/default.jpg"
1979.0634P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:75.78125,61.328125,21.09375,35.546875/full/0/default.jpg"
1979.0634P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:40.820311999999994,80.859375,6.835938000000002,17.578125/full/0/default.jpg"
1979.0634P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:41.210938000000006,81.640625,5.46875,16.40625/full/0/default.jpg"
1979.0634P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:3.125,77.734375,8.496094,18.75/full/0/default.jpg"
1979.0634P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0634P.jpg/pct:60.9375,37.695311999999994,18.359375,43.164063000000006/full/0/default.jpg"
1979.0640P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0640P.jpg/pct:2.4291992000000002,3.4179688,94.0551758,96.58203119999999/full/0/default.jpg"
1979.0642P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0642P.jpg/pct:23.144530999999997,1.7211914,75.292969,98.2788086/full/0/default.jpg"
1979.0643P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0643.tif/pct:50.390625,4.8828125,47.65625,87.3046875/!512,512/0/default.jpg"
1979.0643P,uploaded,Vase,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0643.tif/pct:1.2573242,5.1513672,47.5708008,88.5986328/!512,512/0/default.jpg"
1979.0651P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0651P.tif/pct:35.351561999999994,0.43029785,35.351563000000006,10.94665515/!512,512/0/default.jpg"
1979.0654P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0654P.tif/pct:8.544922000000001,2.3803711,89.111328,92.9321289/!512,512/0/default.jpg"
1979.0655P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0655P.tif/pct:19.238280999999997,6.3964844,76.464844,92.8222656/!512,512/0/default.jpg"
1979.0657P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0657P.tif/pct:22.558594000000003,50.78125,11.230467999999997,25.0/!512,512/0/default.jpg"
1979.0660P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0660P.jpg/pct:0.34790040000000005,0.01821518,97.6989746,99.59115982/full/0/default.jpg"
1979.0665P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0665P.jpg/pct:0.0207901,0.0,99.5885849,99.21875/full/0/default.jpg"
1979.0667P,uploaded,Bag,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0667P.tif/pct:7.910156,25.195311999999998,86.230469,54.492188/!512,512/0/default.jpg"
1979.0676P,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0676P.jpg/pct:10.253906,4.272461000000001,77.246094,94.555664/!512,512/0/default.jpg"
1979.0680P,uploaded,Jug,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0680P.tif/pct:18.261719000000003,11.767577999999999,62.207031,73.388672/!512,512/0/default.jpg"
1979.0680P,uploaded,Pitcher,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0680P.tif/pct:18.261719000000003,11.767577999999999,62.207031,73.388672/!512,512/0/default.jpg"
1979.0682P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0682.tif/pct:11.767577999999999,12.207031,80.810547,71.777344/!512,512/0/default.jpg"
1979.0683P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0683.jpg/pct:13.378905999999999,10.7421875,72.167969,80.6640625/!512,512/0/default.jpg"
1979.0685P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0685P.tif/pct:0.26550292999999997,3.2470703,96.60949707,93.6279297/!512,512/0/default.jpg"
1979.0687P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0687P.tif/pct:2.8076172,3.8330078,92.5048828,92.2607422/!512,512/0/default.jpg"
1979.0688P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0688P.tif/pct:4.1748047,3.90625,90.3564453,91.796875/!512,512/0/default.jpg"
1979.0690P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0690P.tif/pct:0.6530761700000001,2.2338867000000002,98.17504883,94.6411133/!512,512/0/default.jpg"
1979.0691P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0691P.tif/pct:2.0996094,4.4921875,95.9472656,90.8203125/!512,512/0/default.jpg"
1979.0692P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0692P.tif/pct:12.695312,14.355469000000001,67.773438,51.660156/!512,512/0/default.jpg"
1979.0692P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0692P.tif/pct:3.8085938,3.2226562,89.94140619999999,94.43359380000001/!512,512/0/default.jpg"
1979.0693P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0693P.tif/pct:0.31433105,1.5136719,99.68566895,91.0644531/!512,512/0/default.jpg"
1979.0700P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0700P.tif/pct:5.1757812,4.6142578,91.69921880000001,86.4013672/!512,512/0/default.jpg"
1979.0701P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0701P.tif/pct:15.136719000000001,9.5214844,70.800781,77.9785156/!512,512/0/default.jpg"
1979.0702P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0702P.tif/pct:25.390625,8.886719,17.1875,13.28125/!512,512/0/default.jpg"
1979.0702P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0702P.tif/pct:3.2958983999999996,2.4291992000000002,94.7509766,94.8364258/!512,512/0/default.jpg"
1979.0706P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0706P.tif/pct:1.6601562,1.8432616999999998,95.60546880000001,93.4692383/!512,512/0/default.jpg"
1979.0713P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0713P.tif/pct:1.7944336,1.7578125,95.0805664,95.1171875/!512,512/0/default.jpg"
1979.0720P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0720P.tif/pct:1.2145996000000001,3.3691406,96.4416504,91.9433594/!512,512/0/default.jpg"
1979.0722P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0722P.tif/pct:2.3559569999999996,4.6142578,95.300293,91.8701172/!512,512/0/default.jpg"
1979.0722P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0722P.tif/pct:32.421875,11.816406,19.53125,17.480469/!512,512/0/default.jpg"
1979.0724P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0724P.tif/pct:1.6967773000000002,1.6601562,94.0063477,94.82421880000001/!512,512/0/default.jpg"
1979.0730P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0730P.tif/pct:2.8686523,1.8432616999999998,94.0063477,89.5629883/!512,512/0/default.jpg"
1979.0732P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0732P.tif/pct:16.699219000000003,17.285155999999997,45.019531,61.230469/!512,512/0/default.jpg"
1979.0733P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0733P.tif/pct:1.6113281,4.0039062,97.2167969,93.26171880000001/!512,512/0/default.jpg"
1979.0735P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0735P.tif/pct:1.0925293,5.2490234000000004,95.3918457,89.2822266/!512,512/0/default.jpg"
1979.0737P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0737P.tif/pct:1.2573242,1.46484375,97.5708008,91.89453125/!512,512/0/default.jpg"
1979.0739P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0739P.tif/pct:3.8330078,2.4902344,92.6513672,90.8691406/!512,512/0/default.jpg"
1979.0739P,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0739P.tif/pct:39.453125,53.515625,36.71875,26.953125/!512,512/0/default.jpg"
1979.0739P,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0739P.tif/pct:48.828125,45.117188000000006,15.234375,18.164061999999998/!512,512/0/default.jpg"
1979.0744P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0744P.tif/pct:4.1503906,3.4179688,93.1152344,94.62890619999999/!512,512/0/default.jpg"
1979.0752P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0752P.tif/pct:2.4047852,4.0039062,95.2514648,91.69921880000001/!512,512/0/default.jpg"
1979.0762P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0762P.tif/pct:8.59375,5.810547,83.984375,91.845703/!512,512/0/default.jpg"
1979.0763P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0763P.tif/pct:2.2583007999999998,2.6000977,96.1791992,93.1030273/!512,512/0/default.jpg"
1979.0764P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0764P.tif/pct:2.8076172,3.6132812,93.2861328,93.65234380000001/!512,512/0/default.jpg"
1979.0767P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0767P.tif/pct:3.2958983999999996,3.4179688,93.5791016,91.89453119999999/!512,512/0/default.jpg"
1979.0768P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0768P.tif/pct:5.053711000000001,6.1523438,88.305664,86.81640619999999/!512,512/0/default.jpg"
1979.0773P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0773P.tif/pct:3.1494139999999997,2.2460938,92.163086,92.28515619999999/!512,512/0/default.jpg"
1979.0779P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0779P.tif/pct:2.1972656,7.763672000000001,95.4589844,83.251953/!512,512/0/default.jpg"
1979.0780P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0780P.tif/pct:1.5625,4.711913999999999,97.265625,89.428711/!512,512/0/default.jpg"
1979.0789P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0789P.tif/pct:1.0375977,13.671875,98.1811523,82.421875/!512,512/0/default.jpg"
1979.0795P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0795P.tif/pct:0.6469726600000001,2.1240234,98.57177734,95.9228516/!512,512/0/default.jpg"
1979.0800P,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0800P_LARGE.tif/pct:4.6142578,2.1118164,89.5263672,95.9350586/!512,512/0/default.jpg"
1979.0804P,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0804P.tif/pct:4.1259766,4.4677734000000004,92.7490234,93.1884766/!512,512/0/default.jpg"
1979.0806P,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0806P.tif/pct:6.7871094,5.883788999999999,82.2753906,61.69433600000001/!512,512/0/default.jpg"
1979.0806P,uploaded,Shoe,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0806P.tif/pct:35.15625,57.421875,14.257811999999998,8.59375/!512,512/0/default.jpg"
1979.0808P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0808P.tif/pct:0.99487305,2.2338867000000002,97.05200195,95.8129883/!512,512/0/default.jpg"
1979.0809P,uploaded,Boat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0809P.tif/pct:22.558594000000003,11.328125,62.207031,68.75/!512,512/0/default.jpg"
1979.0810P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0810P.jpg/pct:4.8095703,4.4677734000000004,91.2841797,88.8916016/full/0/default.jpg"
1979.0835P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0835P.jpg/pct:3.466797,5.2734375,92.236328,90.4296875/!512,512/0/default.jpg"
1979.0839P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0839P.tif/pct:21.972655999999997,20.898438,67.480469,63.085937/!512,512/0/default.jpg"
1979.0840P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0840P.tif/pct:3.9306639999999997,4.296875,94.116211,84.765625/!512,512/0/default.jpg"
1979.0841P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0841P.tif/pct:0.8911133,5.444336000000001,98.3276367,85.961914/!512,512/0/default.jpg"
1979.0842P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0842P.tif/pct:4.3945312,1.7333984,91.69921880000001,92.4072266/!512,512/0/default.jpg"
1979.0843P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0843.tif/pct:3.7841797,5.1513672,93.4814453,86.2548828/!512,512/0/default.jpg"
1979.0844P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0844.tif/pct:6.298827999999999,8.4472656,90.185547,79.4433594/!512,512/0/default.jpg"
1979.0845P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0845P.tif/pct:4.663086000000001,4.8339844,90.649414,85.7910156/!512,512/0/default.jpg"
1979.0845P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0845P.tif/pct:51.171875,34.765625,20.703125,10.15625/!512,512/0/default.jpg"
1979.0845P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0845P.tif/pct:35.742188000000006,23.925780999999997,15.039061999999998,11.621094000000001/!512,512/0/default.jpg"
1979.0846P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0846P.tif/pct:5.493163999999999,6.25,88.647461,79.296875/!512,512/0/default.jpg"
1979.0846P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0846P.tif/pct:51.171875,34.179688000000006,20.703125,10.15625/!512,512/0/default.jpg"
1979.0847P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0847P.tif/pct:2.9785156,7.128906,95.4589844,84.667969/!512,512/0/default.jpg"
1979.0847P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0847P.tif/pct:30.859375,34.179688000000006,17.773436999999998,13.28125/!512,512/0/default.jpg"
1979.0847P,uploaded,Fedora,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0847P.tif/pct:30.859375,34.179688000000006,17.773436999999998,13.28125/!512,512/0/default.jpg"
1979.0848.1P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0848P_a.tif/pct:2.4902344,3.6621094,95.5566406,92.8222656/!512,512/0/default.jpg"
1979.0848.2P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0848P_b.tif/pct:3.9306639999999997,3.1494139999999997,92.553711,87.084961/!512,512/0/default.jpg"
1979.0849P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0849P.tif/pct:2.6611328,8.4472656,94.9951172,81.3964844/!512,512/0/default.jpg"
1979.0850P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0850P.tif/pct:2.2460938,5.6152344,96.97265619999999,86.9628906/!512,512/0/default.jpg"
1979.0851P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0851P.tif/pct:2.4658203,4.711913999999999,95.1904297,87.084961/!512,512/0/default.jpg"
1979.0852P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0852P.tif/pct:5.029297,4.7607422,91.064453,87.8173828/!512,512/0/default.jpg"
1979.0852P,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0852P.tif/pct:37.890625,18.75,11.914063000000002,10.546875/!512,512/0/default.jpg"
1979.0853P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0853P.tif/pct:3.3447266000000004,4.638672,93.9208984,88.330078/!512,512/0/default.jpg"
1979.0857P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0857P.tif/pct:5.078125,8.0078125,92.1875,82.6171875/!512,512/0/default.jpg"
1979.0858P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0858P.tif/pct:3.0883789,4.3701172,94.9584961,92.5048828/!512,512/0/default.jpg"
1979.0859P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0859P.tif/pct:3.0639648,4.7607422,94.2016602,88.5986328/!512,512/0/default.jpg"
1979.0860P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0860P.tif/pct:3.7353516000000004,2.0019531,93.1396484,93.7011719/!512,512/0/default.jpg"
1979.0861P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0861P.tif/pct:2.4291992000000002,3.0151367000000002,94.8364258,90.3442383/!512,512/0/default.jpg"
1979.0862P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0862P.tif/pct:4.0283203,5.053711000000001,93.6279297,90.258789/!512,512/0/default.jpg"
1979.0863P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0863P.tif/pct:3.3203125,6.4453125,93.5546875,83.3984375/!512,512/0/default.jpg"
1979.0864P,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F1979%2F1979.0864P.tif/pct:2.5024414,4.9804688,95.5444336,87.59765619999999/!512,512/0/default.jpg"
