qid,label_en,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,discontinued_date_uuid,discontinued_date_nodeId,discontinued_date_val,discontinued_date_prec,discontinued_date_ref1_hash,discontinued_date_ref1_statedIn,discontinued_date_ref1_referenceUrl,discontinued_date_ref1_retrieved_nodeId,discontinued_date_ref1_retrieved_val,discontinued_date_ref1_retrieved_prec,official_website_uuid,official_website,official_website_work_language,official_website_ref1_hash,official_website_ref1_statedIn,official_website_ref1_referenceUrl,official_website_ref1_retrieved_nodeId,official_website_ref1_retrieved_val,official_website_ref1_retrieved_prec,follows_uuid,follows,follows_start_time_nodeId,follows_start_time_val,follows_start_time_prec,follows_ref1_hash,follows_ref1_statedIn,follows_ref1_referenceUrl,follows_ref1_retrieved_nodeId,follows_ref1_retrieved_val,follows_ref1_retrieved_prec,followed_by_uuid,followed_by,followed_by_start_time_nodeId,followed_by_start_time_val,followed_by_start_time_prec,followed_by_ref1_hash,followed_by_ref1_statedIn,followed_by_ref1_referenceUrl,followed_by_ref1_retrieved_nodeId,followed_by_ref1_retrieved_val,followed_by_ref1_retrieved_prec,publication_interval_uuid,publication_interval_nodeId,publication_interval_val,publication_interval_unit,publication_interval_ref1_hash,publication_interval_ref1_statedIn,publication_interval_ref1_referenceUrl,publication_interval_ref1_retrieved_nodeId,publication_interval_ref1_retrieved_val,publication_interval_ref1_retrieved_prec
Q96758104,The African American Pulpit,0f3d8ffc-407c-0559-9957-af271320a5bc,Q30,,,,,,,a143c113-49e6-007f-9db5-0e0062d49993,7eca85bb7139467b8a00957d652cc79c,1997-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,15abd69d-4fba-368c-aa2b-6fe3cbe1b0f7,http://www.theafricanamericanpulpit.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39302151-408e-9b20-e18e-552d26dd7446,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q96758245,Biblical Preaching Journal,4737f85e-4ab5-272e-a04b-e336ba387a64,Q30,,,,,,,ac61e568-4099-1cbd-ce86-5857f63349e7,764eb9a11460dd8f6b5956f3f77f2129,1988-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653be07-44b6-d98d-2b9f-bef35ab28cd0,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q96758266,Consensus: a Canadian Lutheran journal of theology,6ab3f3ff-4761-b159-a252-1307365abe0a,Q16,,,,,,,61b78b25-46ab-286b-b1ab-8390dfbacf4c,32ab3709506ccd214afed95ad91cfa87,1975-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b98274a-4f54-233e-130d-6539ab71f8e7,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q96758670,philoSOPHIA,de6f6a3f-4864-6994-895a-b49838cde00d,Q30,,,,,,,c2193757-4579-8350-84b0-de2058323183,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,fd0b2042-4de5-3dde-a235-974add0f34f3,http://www.sunypress.edu/p-5224-philosophia-biannual.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b88c3f25-493a-62a9-3ff5-129d68cb3a5e,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q96775368,The North Star,,,,,,,,,7b1b9a95-4cda-85b0-91cb-022428cfb10e,7eca85bb7139467b8a00957d652cc79c,1997-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3cbcaf-4e82-2e7f-c94f-c0bb1e059721,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q96912729,Hebrew annual review: a journal of studies of Hebrew language and literature,dd874e9d-48c1-57b8-3341-c2b9c0c8626c,Q30,,,,,,,bb6e75b7-4c38-8c3e-fdc5-fb4564bcf83d,749910ebd6c8faae3d32b17def13c5bd,1977-01-01T00:00:00Z,9,,,,,,,5fa7e5fe-469c-44e0-6309-08ac4e4c5800,6d4a0c802fc82784e8c8bc0e977700ec,1994-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900dff8-420d-83ce-0a0e-422b65659bef,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q96913548,The Asbury Journal,08228eea-400b-ac68-e358-fb87f7c5880c,Q30,,,,,,,d6628374-4bf2-f918-a107-6def021af1f0,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,2e6d7db9-4b4c-0426-3130-b33def6584d7,https://place.asburyseminary.edu/asburyjournal/,,fda8bc79821b8bd4b605c8ac32348ac3b9cbe705,,https://place.asburyseminary.edu/asburyjournal/,,,,a6dddf70-419f-0f3b-3703-f5572dcac126,Q27717073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96915055,Society of Biblical Literature Seminar Papers,0e9aeed5-45bb-58d0-1ceb-3d427e8c4e76,Q30,,,,,,,ffd392c9-48d0-914f-52e6-03b3124fc0e6,29c6f6c518f8f58997859b2c0ca32ae3,1973-01-01T00:00:00Z,9,,,,,,,e11e165f-477c-08c6-21dc-3a6f60c78000,d08540251db5f4703c45d338e4657af7,2003-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d08ff80-4f12-f29c-3771-794942989c8d,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q96915452,International journal of frontier missiology,1fcf8ef1-43b3-1bdb-98b9-edb2de3ecd5a,Q30,,,,,,,5af09829-4892-1600-8980-7d24051f43e8,eb0a73e8075db328523be97d99b44c4d,1984-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,36d32e4f-47df-2fcb-2294-d50151ef21a8,http://www.ijfm.org/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cfb207e-4f0c-846c-1dfb-fbb9fd566cb9,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97013797,Kentucky Journal of Anthropology and Sociology,2f896d1f-4dd6-f437-ecf6-eecee08a3aa2,Q30,,,,,,,e342615d-4750-603e-770b-ec50f3aae8dd,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b40852c-4100-666a-0468-3feb37a9960b,Q97320699,,,,afe8d1088e530edaa165dfd806c47ae44f80bfa5,,http://ask.anthroniche.com/journal/,,,,57c62d0e-4f37-f2b9-86c4-f5493268e4e6,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q97038484,Cityscape: A Journal of Policy Development and Research,6a0f01f4-4a13-6a7e-0493-d52b9e281dfb,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c5fd36-42a1-bba0-0703-bc99515d8f11,https://www.huduser.gov/portal/periodicals/cityscape.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17e16c0-47bc-a9b4-3b46-ac19d389d958,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q97069556,Journal of Interreligious Studies,1bbf2b76-4093-7743-6ded-320a14c617c6,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,96b05c44-4502-ac19-4174-fada657848f3,https://irstudies.org/index.php/jirs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97102835,The Hymn: a journal of congregational song,8e887298-475f-e8cb-acf8-d01b79055052,Q30,,,,,,,3c459591-455c-52eb-c3a0-83ce2fd65fce,8c394bf125fae01c9c966e4eaed44e46,1949-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd9e9dc1-46e3-1d47-24f1-994f306a75e3,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97320699,Contemporary Journal of Anthropology and Sociology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f8b6fa-4df1-8619-e9d1-1cf2d4b2b9ce,Q97013797,,,,afe8d1088e530edaa165dfd806c47ae44f80bfa5,,http://ask.anthroniche.com/journal/,,,,,,,,,,,,,,,,,,,,,,,,
Q97321411,Doxology: A Journal of Worship,d7ac3e9f-40d7-5ca3-669a-cdddee5783f0,Q30,,,,,,,84099836-4a90-e735-58b7-2d7ffb9874fa,eb0a73e8075db328523be97d99b44c4d,1984-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85db4007-4e91-936a-44da-5a923871a7dd,dc86ac858e81c19d0582fe2e45b33036,12,Q5151,,,,,,
Q97323392,Gathering Magazine,c763db71-458e-4e0f-709f-be1951598e7e,Q16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97323978,The Council of Societies for the Study of Religion Bulletin,16ee6933-4fdb-ce68-dc82-1f265c1eb16a,Q30,,,,,,,3891e028-40d8-7dc1-3878-73c5b8687b8d,764eb9a11460dd8f6b5956f3f77f2129,1988-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94015c4c-4361-5ede-270c-17f34c3dabf2,Q15816920,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,
Q97326077,Theological Educator,9e178958-4690-7ada-5a9d-e2ca4cc92e00,Q30,,,,,,,29b413d3-49fa-bfda-cb00-f755326c3cb5,23a11f433153417fd4e9f924c08d94c5,1968-01-01T00:00:00Z,9,,,,,,,a4ed2712-46ef-367c-7dce-7ca1f4638bf6,566896ed1bc98ce4ec8a459edd4d836a,1998-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693439a3-4785-1cb7-e07a-f106f24ff614,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q97361256,Bulletin of the Institute for Reformed Theology,33eb5fc6-48f0-ed61-1681-0c85eac6c951,Q30,,,,,,,039c99fd-435e-afbc-f9c6-70777da4b7ce,2b3197a343b1554b824b915aa6ffd70f,1999-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97362481,The Spire,c28a8780-4ab7-f9ed-ea5a-325a16819e59,Q30,,,,,,,dd8bb1f0-444f-1005-6bf5-4048680834f6,32ab3709506ccd214afed95ad91cfa87,1975-01-01T00:00:00Z,9,,,,,,,8c9e35b6-4335-5f78-6cff-b82f3c899d06,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97388791,Lutheran Women Today,eac35e9a-4d09-4f69-a786-55e4eb2f2def,Q30,,,,,,,e3467500-4af5-b121-ab8a-5637f1a545fc,764eb9a11460dd8f6b5956f3f77f2129,1988-01-01T00:00:00Z,9,,,,,,,586dcce0-497a-cfa0-2064-ccdbac7f3fc8,19fb1e607fb895edac44d92bd9141272,2011-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,602d046e-44bd-bccd-1111-f7b08fc4214e,Q97388783,,,,,,,,,,,,,,,,,,,
Q97389745,Making Christ Known,f1325941-4659-6c43-bcba-0a57e2f3b660,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97393882,Sightings,73eb4695-463f-6ebb-6bc0-ebb22d611320,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,f0e87d85-4987-c716-c5c6-66ad894cb514,https://divinity.uchicago.edu/sightings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97395520,"Journal of Race, Ethnicity, and Religion",,,,,,,,,aae71aa5-492e-42b2-abfa-10c1dec34d7f,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,2cfe7569-4fcb-6448-8c7e-72f21c641213,https://raceandreligion.com/JRER/JRER.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bbd5104-4f72-2bb3-48e7-297b6a3373bd,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q97397804,Journal of Unitarian Universalist History,,,,,,,,,36774c72-43d3-25f8-8389-cfc52502809f,7eca85bb7139467b8a00957d652cc79c,1997-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,5df35e5c-4237-0cdd-7fe1-aac51c9d74ba,http://uuhhs.org/journal-of-uu-history/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c31432-4f62-8f1c-a3eb-0a9ccb534485,dc86ac858e81c19d0582fe2e45b33036,12,Q5151,,,,,,
Q97446840,Acme: annali della Facolta di Lettere e Filosofia dell'Universita degli Studi di Milano,6def5ed8-4075-a066-f75d-ccedb9b3b952,Q38,,,,,,,f2c9478c-48e0-5612-ac4a-a25eff2f54a2,0ecbd14f5b2cd15fd35893b8feb3175a,1948-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,14b428b9-429a-973c-c23f-991d31819123,https://riviste.unimi.it/index.php/ACME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551d1372-40c7-2ff0-546f-c5c4361c4314,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q97450170,Lectionary Homiletics,dace17d1-459a-f3e7-a0d4-87f5e20d18e5,Q30,,,,,,,c95c0fd0-4d0b-8c4f-d59d-162e58809f72,9930877c43e09a3dd26a2b4a0d5aa9c8,1989-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198d27aa-4b6a-89ee-dc58-61496b469856,Q97450829,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,,963cf2ae-473a-6146-e474-8ecc307bcb13,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q97579679,Black Renaissance,b569e37f-4bc0-c796-bb37-d5774d7de736,Q30,,,,,,,bbcdfb6f-4558-5add-3d54-1c864a0caf6b,d49b98a030ea836c922381a07d3a55a5,1996-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,041c53ff-488d-2915-ecb4-d7cbcfb1a9d3,https://nyubrn.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c9d0c9-460a-21ba-125f-c7695ed9625b,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q97580025,Religious Studies News,27dc5311-4c9f-0de3-5356-3a76721579c8,Q30,,,,,,,656c754e-40d4-082b-5bcf-55e3cb48a278,764eb9a11460dd8f6b5956f3f77f2129,1988-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,d4a33912-4e0b-d393-ff73-17a915a4ad9d,https://rsn.aarweb.org/,,,,,,,,,,,,,,,,,,,96dea976-4ec5-2e8e-5c1b-24502925639b,Q15816920,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,8eda30a8-4a69-cca1-3072-886c16eb7343,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97581053,The African American Lectionary,af48c2d2-4c38-ef46-2148-6305cddc75c9,Q30,,,,,,,41ce33b3-44e4-2047-f4d4-1620313fc05b,bf79b4a0ef5c9675e3340ced2c4949b7,2007-01-01T00:00:00Z,9,,,,,,,cf9df92b-4e2b-6e45-bb08-d45c8dfa8828,ac3f54d758c2b8d235d9d0e9fbf2f43a,2013-01-01T00:00:00Z,9,,,,,,,a6eb0937-436d-fb16-7128-baf4bbaea474,http://www.theafricanamericanlectionary.org/about.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97581124,Spotlight on Teaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34558b8e-4420-7c4b-3bbd-3f6854d2a52d,https://rsn.aarweb.org/spotlight-on/teaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36cfad93-4e7e-21fa-1711-80ece50b816a,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q97584442,Clio's Psyche,d0e77a06-40dd-ee85-0e93-d766db7e34c1,Q30,,,,,,,561273fe-4dde-4c95-220d-d45ee0193297,6d4a0c802fc82784e8c8bc0e977700ec,1994-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e1f698-4cfc-ae41-1dcf-e417ea8262d7,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97584635,Faultline,57c0e876-4854-83e1-d105-1a475678845c,Q30,,,,,,,948e7a15-4fb0-5cd8-e581-2a05c2f31f30,b7d2f0cd6078582b7912deb83efe6450,1992-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97600243,Papers of the Nineteenth Century Theology Group : AAR 1986 annual meeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97622700,Critical Review of Books in Religion,a7b3ee90-4bab-3175-bcf6-2a57da82dc9b,Q30,,,,,,,116caa85-41d6-d238-b093-507e4ccccbc2,764eb9a11460dd8f6b5956f3f77f2129,1988-01-01T00:00:00Z,9,,,,,,,08c2d8dd-4a21-837d-8d46-17530c1ec286,566896ed1bc98ce4ec8a459edd4d836a,1998-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97725240,Annals of Scholarship,6edeb2df-4334-574b-c57f-b42391c48558,Q30,,,,,,,2e5d07ea-4ec6-34b5-23be-ed5b008f8f75,ef979b8df4f4f2ae359ed26952114819,1980-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc2845f1-4f46-a92c-c0fd-f09a745ea5e6,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97725638,Religion and Culture Web Forum,b5409448-445b-8f21-61d5-76d2503ae875,Q30,,,,,,,e68429c9-4fe3-375d-3926-ad6be01d447d,d52588577463d86ae0db06ee93765764,2002-01-01T00:00:00Z,9,,,,,,,9ad7afc0-414f-2b04-8fa8-2b2084869655,a112a6fb4487071d1ae3a0c6951488f6,2018-01-01T00:00:00Z,9,,,,,,,ebd2935b-4172-7a21-f983-b555fa0b38c4,https://voices.uchicago.edu/religionculture/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30f82cd4-4a06-eb0b-56f1-07f0f383eb25,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q97726143,Allgemeine Juedische Wochenzeitung,3ebca49f-4280-1aa3-a8d9-e05c992ba4eb,Q183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c558898e-4e78-1f0d-acc9-d1e67d0ba345,Q24194956,d52588577463d86ae0db06ee93765764,2002-01-01T00:00:00Z,9,,,,,,,c155ac16-4e0c-c9bf-3f85-c311965a0f3c,811e20396c4f522624daccbd0842138e,1,Q23387,,,,,,
Q97729090,Reformed Review,38f87e44-4621-950a-c5c3-c4d84151e141,Q30,,,,,,,4cfe04a1-4004-8d5f-dce4-baf37ee4e38c,4548faeb71015fa6e12d0a31dd3a9fe9,1955-01-01T00:00:00Z,9,,,,,,,b62dca18-4a37-96f5-cdea-279c35270c38,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,,8a6cacbb-4484-50c4-05aa-2b5c0f97e4ff,https://repository.westernsem.edu/pkp/index.php/rr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84cbe8c-4e8c-9f20-44c4-88ee57cc963f,8d78f8c3f267287e111c753eae34f684,4,Q5151,,,,,,
Q97729464,Sacred Spaces,6947ef4e-4246-f275-7521-f69862731ee8,Q30,,,,,,,4c8a8cc4-428a-f308-ee9b-c95c05dd9784,fc1d2395f6a4679c97b3b7f23f202c19,2009-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,128b25ce-4189-800e-278a-f341cf80399f,https://www.acpe.edu/ACPE/Psychotherapy/Sacred_Spaces_Archive/ACPE/Psychotherapy/SacredSpacesArchive.aspx?hkey=518c5a22-8bd1-490c-8d54-0066edb84f5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c92d4e-4ff7-3025-0400-d704dd673a47,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q97772375,National Baptist Union-Review,432e2961-40e7-70b3-fca2-874c04f6321c,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39388211-4f9b-ee5f-b2c9-a0f2076fc3e2,df987bd88716de11cd6c00ad5265736e,1,Q5151,,,,,,
Q97773782,Journal of Intergroup Relations,,,,,,,,,c14ef181-4fe1-70cd-e8b4-59763f888757,31d05f4460f21944c3938eaf0c336006,1958-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7663fce1-4ae4-9481-80a9-36e757c9d2b4,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q97784372,national Baptist Voice,1e8b4ef6-4321-9d0e-3005-7005da99eb79,Q30,,,,,,,be7a202b-48f3-5ce9-2ff4-7cc92334efa4,d52588577463d86ae0db06ee93765764,2002-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e726b74-4aed-634b-6013-a59e27334f17,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q97790964,The Gospel and Our Culture Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4ccb63-47ca-ad35-4511-7a31787f2c31,https://gocn.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q97843689,Journal for Preachers,b4b5372d-490c-0218-aef1-131bcb0e828b,Q30,,,,,,,8e833aa5-422a-097e-d989-c35565cb0791,749910ebd6c8faae3d32b17def13c5bd,1977-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,b512fbe2-4be8-79c8-a4bb-a860a621e12e,http://www.journalforpreachers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e677c00-45f7-e868-858b-ba8180467e3a,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q98073452,Biblical Review,09f88342-40a9-d017-b469-afacb0ee65fe,Q30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48aa4717-46b6-9fd3-9f12-995952b384cc,Q4903261,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,fe17f9e3-4707-9d34-e1b6-e417227001a9,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q98074103,Trinity Seminary Review,6e2b3785-4f00-c52d-e435-062dae531fae,Q30,,,,,,,d848acb3-4708-8e66-b15a-61e1478ca6af,811f31244f158332fb4f1e13ae9f4d50,1979-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,054cd551-4a0d-8c25-82e6-9199db14c30c,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q98074203,Gesher,7acdcbeb-4ba1-49d5-b7d0-1ac251ce1d4a,Q30,,,,,,,bedcfed5-42c2-a268-639e-94c90337ec53,6928b7cd3a8b4aff7d73814a5a8f2359,2000-01-01T00:00:00Z,9,,,,,,,1b7891e1-449b-5853-91a7-016990d37a11,4f272fae38ee73a331afd0407cdc74b9,2010-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e99e59-4c3a-48e9-aaec-1d7452ffa92c,eec7ad2639de82e2e296edc01b4778b7,1,Q577,,,,,,
Q98075361,Biblical Recorder,458df6ea-4730-afd9-5de7-4ebbae66588d,Q30,,,,,,,18f6e044-476c-5139-b22d-47cc41724c34,b7d2f0cd6078582b7912deb83efe6450,1992-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312c5ca2-43b8-cde9-382b-081cfab8b117,Q4903261,e9fb92a10cba9810496dcd2069ca7a89,2005-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,
Q98094387,Religion in the News,dc40baa9-4848-f2f6-cff8-7ca191225114,Q30,,,,,,,2c45d736-4715-c8dd-9904-5f9ad86ac33f,566896ed1bc98ce4ec8a459edd4d836a,1998-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de067e53-4578-f807-adef-dafc290a4379,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q98097528,Quarterly Review: a scholarly journal for reflection on ministry,3b1a7ecb-4c16-8ab2-64ff-4dc6be4bcc84,Q30,,,,,,,8b0f561d-451a-328a-410b-6f8ac4b3b566,ef979b8df4f4f2ae359ed26952114819,1980-01-01T00:00:00Z,9,,,,,,,3cbbcd52-4245-7cde-a6fa-5fa4aa49aff5,bf79b4a0ef5c9675e3340ced2c4949b7,2007-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e306c290-4931-cd42-69da-13d533635136,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q98109467,Echoing the Word,3e44049d-43b5-b8ec-b5f9-77fcbdcd62db,Q408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71d3cce-4b5e-3998-4d8d-963ec0a4cccd,4e384a69288cc3945c15af9fe0192463,2,Q5151,,,,,,
Q98221934,Christian Feminism Today,37703907-47f7-8dcf-e64b-9ef412fc0ae5,Q30,,,,,,,927a8dfa-47f0-9aa7-1cbe-2ca33790bd52,efd690456e471a014e71685683c62024,2006-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c660fe2c-4ae5-07cc-08d1-e302f59d5ad9,2833eee66fc9d46671476d479e14b0a6,3,Q5151,,,,,,
Q98222919,Dialogue Australasia,e765670d-4029-15bb-0767-5b7289d39cce,Q408,,,,,,,44dbdc9e-4b44-8318-f942-80cfa34e1674,2b3197a343b1554b824b915aa6ffd70f,1999-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,db28ba32-42af-e387-2c13-28dbc41840f9,https://www.dialogueaustralasia.org/dialogue-journal/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e38fe929-42fc-e600-2bd8-298dda12bb99,363df464f9a59151ba0859fd261cfae6,6,Q5151,,,,,,
Q98226287,National Havurah Committee,,,,,,,,,0f29f4df-4a70-0ff4-013b-44ab97c800b7,4ca963c1e3ee43e23a13f1584efb909f,1970-01-01T00:00:00Z,8,,,,,,,,,,,,,,,,,3f2e2739-47f5-48be-8bab-08bbdd08b68e,https://havurah.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
