qid,artistLabel,birthdate,deathdate,sexgender,ulan,birthplace,birthLabel,citizenship,citizenLabel
Q105090457,Ann Kalmbach,1950-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q49218,Rochester,http://www.wikidata.org/entity/Q30,United States of America
Q105090481,Mara Held,1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q105090385,David Smyth,1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500021111,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090398,Lisa Collado,1944-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500387117,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090424,Elliot Ross,1947-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500129424,http://www.wikidata.org/entity/Q1297,Chicago,http://www.wikidata.org/entity/Q30,United States of America
Q105090471,Julian Jackson,1953-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q43421,Richmond,http://www.wikidata.org/entity/Q30,United States of America
Q105090373,Lenore Vanderkooi,1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,United States of America
Q105090391,Daniel Gualdoni,1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090409,Judith Page,1946-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q49241,Lexington,http://www.wikidata.org/entity/Q30,United States of America
Q105090388,David Shapiro,1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090504,Gilbert Hsiao,1956-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1400,Pennsylvania,http://www.wikidata.org/entity/Q30,United States of America
Q105090527,Stephen Maine,1958-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q30,United States of America
Q105090442,Edward Shalala,1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q37320,Cleveland,http://www.wikidata.org/entity/Q30,United States of America
Q105090342,Terry Max Hochstetler,1941-01-01T00:00:00Z,2019-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q492478,Terre Haute,http://www.wikidata.org/entity/Q30,United States of America
Q105090440,Cathie Ruggie-Saunders,1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q1297,Chicago,http://www.wikidata.org/entity/Q30,United States of America
Q105090517,Jim Sherraden,1957-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1650620,Salina,http://www.wikidata.org/entity/Q30,United States of America
Q105090478,Paul Tosh,1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q241814,Kingsport,http://www.wikidata.org/entity/Q30,United States of America
Q105090475,Bronlyn Jones,1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2099362,Williamsburg,http://www.wikidata.org/entity/Q30,United States of America
Q105090353,Joseph A. Pecsenke,1942-01-01T00:00:00Z,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090357,Phillis Ideal,1942-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q33561,Roswell,http://www.wikidata.org/entity/Q30,United States of America
Q105090451,Creighton Michael,1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500100489,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090514,Paul D'Amato,1956-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500463231,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090467,John Phillips,1953-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1297,Chicago,http://www.wikidata.org/entity/Q30,United States of America
Q105090494,Gabriel Warren,1955-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q49145,New Haven,http://www.wikidata.org/entity/Q30,United States of America
Q105090454,Mark Williams,1950-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500285848,http://www.wikidata.org/entity/Q1342,Pittsburgh,http://www.wikidata.org/entity/Q30,United States of America
Q105090413,Kathleen Walkup,1946-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q105090524,Kit Reuther,1957-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090435,Paul Eric Berger,1948-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090585,Kerry McAleer-Keeler,1971-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500488507,http://www.wikidata.org/entity/Q18383,Providence,http://www.wikidata.org/entity/Q30,United States of America
Q105090582,"Samuel L. Dunson, Jr.",1970-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34739,Dayton,http://www.wikidata.org/entity/Q30,United States of America
Q105090591,Diana Sudyka,1972-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090577,Dan Grzeca,1968-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1297,Chicago,http://www.wikidata.org/entity/Q30,United States of America
Q105090580,J. Suzanne Powney,1969-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q490720,Biloxi,http://www.wikidata.org/entity/Q30,United States of America
Q105090559,Martha Chiplis,1964-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q6346,Indianapolis,http://www.wikidata.org/entity/Q30,United States of America
Q105090569,Joel Elrod,1967-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q43199,Omaha,http://www.wikidata.org/entity/Q30,United States of America
Q105090562,Michael Frederick,1966-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2188558,Chebanse,http://www.wikidata.org/entity/Q30,United States of America
Q105090551,Jeff Matz,1963-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500072728,http://www.wikidata.org/entity/Q49233,Orlando,http://www.wikidata.org/entity/Q30,United States of America
Q105090588,Katherine McCanless Ruffin,1972-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q79860,Huntsville,http://www.wikidata.org/entity/Q30,United States of America
Q105090530,Vera Vasek,1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q40435,Buffalo,http://www.wikidata.org/entity/Q30,United States of America
Q105090541,Steve Karlik,1960-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q105090602,Bryce McCloud,1975-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q105090572,Tim Dooley,1967-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q8652,Miami,http://www.wikidata.org/entity/Q30,United States of America
Q105090613,Sarah McCoy,1976-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q43788,Madison,http://www.wikidata.org/entity/Q30,United States of America
Q105090600,Dan Jimerfield,1974-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090617,Jeremy D. Maynard,1977-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q105090605,Travis Millard,1975-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q745120,St. Joseph,http://www.wikidata.org/entity/Q30,United States of America
Q105090611,Karsten Creightney,1976-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q34804,Albuquerque,http://www.wikidata.org/entity/Q30,United States of America
Q105090619,Toby Sherrard,1977-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q5083,Seattle,http://www.wikidata.org/entity/Q30,United States of America
Q3027925,Dikran Daderian,1929-10-29T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500041410,http://www.wikidata.org/entity/Q3820,Beirut,http://www.wikidata.org/entity/Q822,Lebanon
Q105090639,Nick Butcher,1980-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1268670,Dyersburg,http://www.wikidata.org/entity/Q30,United States of America
Q105090636,Jenny Gill,1979-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q487315,Monterey,http://www.wikidata.org/entity/Q30,United States of America
Q105090629,Caleb Cain Marcus,1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q30,United States of America
Q105090643,Kathleen O'Connell,1980-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q998669,Plattsburgh,http://www.wikidata.org/entity/Q30,United States of America
Q105090632,Mike McIntyre,1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q38022,St. Louis,http://www.wikidata.org/entity/Q30,United States of America
Q105090622,Edan M. Bryant,1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q105090626,Erin Salter,1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q3108086,Giuseppe Maria Mazza,1653-05-13T00:00:00Z,1741-06-08T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500023777,http://www.wikidata.org/entity/Q1891,Bologna,http://www.wikidata.org/entity/Q170174,Papal States
Q3301739,Mauro Gandolfi,1764-09-18T00:00:00Z,1834-01-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500008969,http://www.wikidata.org/entity/Q1891,Bologna,http://www.wikidata.org/entity/Q170174,Papal States
Q2696819,Gianni Bertini,1922-08-31T00:00:00Z,2010-07-08T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500025812,http://www.wikidata.org/entity/Q13375,Pisa,http://www.wikidata.org/entity/Q172579,Kingdom of Italy
Q2696819,Gianni Bertini,1922-08-31T00:00:00Z,2010-07-10T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500025812,http://www.wikidata.org/entity/Q13375,Pisa,http://www.wikidata.org/entity/Q172579,Kingdom of Italy
Q2646288,Jan Pauwel Gillemans the Younger,1651-01-01T00:00:00Z,1704-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001275,http://www.wikidata.org/entity/Q12892,Antwerp,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q272045,Kitagawa Utamaro,1754-01-01T00:00:00Z,1806-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q319740,Kawagoe,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1754-01-01T00:00:00Z,1806-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q215646,Edo,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1754-01-01T00:00:00Z,1806-10-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q319740,Kawagoe,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1754-01-01T00:00:00Z,1806-10-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q215646,Edo,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1753-01-01T00:00:00Z,1806-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q319740,Kawagoe,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1753-01-01T00:00:00Z,1806-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q215646,Edo,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1753-01-01T00:00:00Z,1806-10-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q319740,Kawagoe,http://www.wikidata.org/entity/Q17,Japan
Q272045,Kitagawa Utamaro,1753-01-01T00:00:00Z,1806-10-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054492,http://www.wikidata.org/entity/Q215646,Edo,http://www.wikidata.org/entity/Q17,Japan
Q261846,Tsuguharu Foujita,1886-11-27T00:00:00Z,1968-01-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500027059,http://www.wikidata.org/entity/Q7473516,Tokyo,http://www.wikidata.org/entity/Q17,Japan
Q2827531,Ahmed Cherkaoui,1934-10-02T00:00:00Z,1967-08-17T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500057033,http://www.wikidata.org/entity/Q895029,Boujad,http://www.wikidata.org/entity/Q1028,Morocco
Q234324,Dorothea Tanning,1910-08-25T00:00:00Z,2012-01-31T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500000210,http://www.wikidata.org/entity/Q782574,Galesburg,http://www.wikidata.org/entity/Q30,United States of America
Q262284,Barbara Kruger,1945-01-26T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500118792,http://www.wikidata.org/entity/Q25395,Newark,http://www.wikidata.org/entity/Q30,United States of America
Q306759,Abbott Handerson Thayer,1849-08-12T00:00:00Z,1921-05-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500016002,http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,United States of America
Q262413,Shirin Neshat,1957-03-26T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500114658,http://www.wikidata.org/entity/Q181578,Qazvin,http://www.wikidata.org/entity/Q30,United States of America
Q256434,Sally Mann,1951-05-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500105206,http://www.wikidata.org/entity/Q501761,Lexington,http://www.wikidata.org/entity/Q30,United States of America
Q295593,Lionel Barrymore,1878-04-28T00:00:00Z,1954-11-15T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q30,United States of America
Q254663,Hannah Wilke,1940-03-07T00:00:00Z,1993-01-28T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500021825,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q265820,William Merritt Chase,1849-11-01T00:00:00Z,1916-10-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500115356,http://www.wikidata.org/entity/Q14688715,Nineveh,http://www.wikidata.org/entity/Q30,United States of America
Q262284,Barbara Kruger,1945-01-26T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500118792,http://www.wikidata.org/entity/Q2096453,Wark,http://www.wikidata.org/entity/Q30,United States of America
Q237959,Lee Krasner,1908-10-27T00:00:00Z,1984-06-19T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500010144,http://www.wikidata.org/entity/Q18419,Brooklyn,http://www.wikidata.org/entity/Q30,United States of America
Q245361,Zygmunt Menkes,1896-05-06T00:00:00Z,1986-08-20T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500004834,http://www.wikidata.org/entity/Q36036,Lviv,http://www.wikidata.org/entity/Q36,Poland
Q242399,Maria Helena Vieira da Silva,1907-11-30T00:00:00Z,1992-03-06T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500124985,http://www.wikidata.org/entity/Q597,Lisbon,http://www.wikidata.org/entity/Q142,France
Q280936,Jacques-Philippe Le Bas,1707-07-08T00:00:00Z,1783-04-14T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500016455,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
Q242399,Maria Helena Vieira da Silva,1908-06-13T00:00:00Z,1992-03-06T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500124985,http://www.wikidata.org/entity/Q597,Lisbon,http://www.wikidata.org/entity/Q142,France
Q241098,Maurice de Vlaminck,1876-04-04T00:00:00Z,1958-10-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500008582,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
Q247505,Charles Méryon,1821-11-23T00:00:00Z,1868-02-13T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001302,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
Q233088,Marie Laurencin,1883-10-31T00:00:00Z,1956-06-08T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500011424,http://www.wikidata.org/entity/Q163948,10th arrondissement of Paris,http://www.wikidata.org/entity/Q142,France
Q252357,Charles-François Daubigny,1817-02-15T00:00:00Z,1878-02-19T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500115164,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
Q261846,Tsuguharu Foujita,1886-11-27T00:00:00Z,1968-01-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500027059,http://www.wikidata.org/entity/Q7473516,Tokyo,http://www.wikidata.org/entity/Q142,France
Q271676,Charles Le Brun,1619-02-24T00:00:00Z,1690-02-12T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500016215,http://www.wikidata.org/entity/Q90,Paris,http://www.wikidata.org/entity/Q142,France
Q264193,Émile Bernard,1868-04-28T00:00:00Z,1941-04-16T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500012925,http://www.wikidata.org/entity/Q648,Lille,http://www.wikidata.org/entity/Q142,France
Q242399,Maria Helena Vieira da Silva,1907-11-30T00:00:00Z,1992-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500124985,http://www.wikidata.org/entity/Q597,Lisbon,http://www.wikidata.org/entity/Q142,France
Q242399,Maria Helena Vieira da Silva,1908-06-13T00:00:00Z,1992-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500124985,http://www.wikidata.org/entity/Q597,Lisbon,http://www.wikidata.org/entity/Q142,France
Q272194,Ted Hughes,1930-08-17T00:00:00Z,1998-10-28T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2342234,Mytholmroyd,http://www.wikidata.org/entity/Q145,United Kingdom
Q273696,Mona Hatoum,1952-02-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500033131,http://www.wikidata.org/entity/Q3820,Beirut,http://www.wikidata.org/entity/Q145,United Kingdom
Q269079,Hans Springinklee,1495-01-01T00:00:00Z,1540-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009118,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q183,Germany
Q262771,Michael Wolgemut,1434-01-01T00:00:00Z,1519-12-10T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500031446,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q183,Germany
