local_filename,qid_x,local_identifier_x,rank_x,label,notes_x,kilobytes,height,width,photo_inception,subdir,extension,qid_y,commons_id,local_identifier_y,label_en,directory,rank_y,image_name,iiif_manifest,notes_y
,,,,,,,,,,,,Q65080716,M81681029,1956.032,The Entombment,,,"Lucas Cranach the Elder, The Entombment, in or before 1509, NGA 37023.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=37023,Merged from Q103309678. Can't figure out why it isn't getting picked up by Listeria - only getting old version.
,,,,,,,,,,,,Q76552832,M81854064,1965.002,Zacharie Astruc,,,"Félix Bracquemond, Zacharie Astruc, 1865, NGA 151064.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=151064,The image is not identical to the one in our collection. Merged from Q103310115.
,,,,,,,,,,,,Q80566046,M85506789,1979.0659P,Madonna and Child with Apollonia and Another Female Saint,,,Gerolamo Giovenone - Madonna and Child with Saint Apollonia and one other saint.jpg,,
,,,,,,,,,,,,Q90716090,M31171961,,Emily Thorn Vanderbilt Sloane,,,Emily Thorn Vanderbilt Sloane White.jpg,,
,,,,,,,,,,,,Q94002062,M18081868,2002.014,Marine Landscape,,,Paul-Jean Clays - Paysage marin.jpg,,
,,,,,,,,,,,,Q94702774,M6649731,1979.0648P,A Baptismal Ceremony,,,Amico Aspertini.1474–1552A Baptismal Ceremony Cress Collection.jpg,,
1979.0918.jpg,Q103310870,1979.0918P,,,,183,500,378,2010-04-11,1979,jpg,,,,,,,,,
1979.0918P.tif,Q103310870,1979.0918P,,,,24494,3328,2512,2010-03-22,1979,tif,,,,,,,,,
1979.0919.jpg,Q102962721,1979.0919P,suppress,,,253,342,500,2010-04-04,1979,jpg,,,,,,,,,
1979.0919.tif,Q102962721,1979.0919P,primary,,,32742,2887,3871,2010-03-02,1979,tif,,,,,,,,,
1979.0920.jpg,Q103310056,1979.0920P,suppress,,,257,500,445,2010-04-04,1979,jpg,,,,,,,,,
1979.0920.tif,Q103310056,1979.0920P,primary,,,19831,2456,2756,2010-03-02,1979,tif,Q103310056,M122695478,1979.0920P,"The Portrait of Anibale Caracci, Drawn by Himself, After Anibale Caracci (Italian, 1560-1609)",1979,primary,"The Portrait of Anibale Caracci, Drawn by Himself, After Anibale Caracci (Italian, 1560-1609) - Vanderbilt Fine Arts Gallery - 1979.0920.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0920P.json,
1979.0921P.jpg,Q102973217,1979.0921P,suppress,,,231,500,375,2010-02-21,1979,jpg,,,,,,,,,
1979.0921P.tif,Q102973217,1979.0921P,primary,,,15590,2662,1996,2010-02-16,1979,tif,,,,,,,,,
1979.0922.jpg,Q102963188,1979.0922P,,,,228,383,500,2010-04-04,1979,jpg,,,,,,,,,
1979.0922.tif,,x1979.0922,suppress,,NOT 1979.0922P ! Could not find a match,22465,2371,3234,2010-03-02,1979,tif,,,,,,,,,
1979.0923.jpg,Q102974747,1979.0923P,suppress,,,302,420,500,2010-04-22,1979,jpg,,,,,,,,,
1979.0923.tif,Q102974747,1979.0923P,primary,,,682,431,513,2010-04-22,1979,tif,Q102974747,M122612001,1979.0923P,"The Satyr presents gifts to Venus to incite sexual intercourse, Cupid repudiates",1979,primary,"The Satyr presents gifts to Venus to incite sexual intercourse, Cupid repudiates - Vanderbilt Fine Arts Gallery - 1979.0923.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0923P.json,
1979.0924.jpg,Q106567579,1979.0924p,,,,171,500,376,2010-04-22,1979,jpg,,,,,,,,,
1979.0924P.tif,Q106567579,1979.0924p,,,,30921,3744,2817,2010-01-25,1979,tif,,,,,,,,,
1979.0925P.jpg,Q106567555,1979.0925P,suppress,,,205,500,418,2010-01-31,1979,jpg,,,,,,,,,
1979.0925P.tif,Q106567555,1979.0925P,primary,,,26806,2765,3309,2010-01-28,1979,tif,Q106567555,M122708175,1979.0925P,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite),1979,primary,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite) - Vanderbilt Fine Arts Gallery - 1979.0925P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0925P.json,
1979.0926.jpg,Q103306600,1979.0926P,suppress,,,227,500,405,2010-01-31,1979,jpg,,,,,,,,,
1979.0926.tif,Q103306600,1979.0926P,primary,,,26556,3346,2709,2010-01-26,1979,tif,Q103306600,M122676856,1979.0926P,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete-,1979,primary,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete- - Vanderbilt Fine Arts Gallery - 1979.0926.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0926P.json,
1979.0927.jpg,Q106567548,1979.0927P,suppress,,,233,500,405,2010-01-31,1979,jpg,,,,,,,,,
1979.0927.tif,Q106567548,1979.0927P,primary,,,27063,3375,2737,2010-01-26,1979,tif,Q106567548,M122707955,1979.0927P,Plate 2 from Au Bal Masqué (6th suite),1979,primary,Plate 2 from Au Bal Masqué (6th suite) - Vanderbilt Fine Arts Gallery - 1979.0927.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0927P.json,
1979.0928.jpg,Q103306694,1979.0928P,suppress,,,217,500,400,2010-01-31,1979,jpg,,,,,,,,,
1979.0928.tif,Q103306694,1979.0928P,primary,,,25553,2643,3300,2010-01-27,1979,tif,Q103306694,M122678115,1979.0928P,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,-",1979,primary,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,- - Vanderbilt Fine Arts Gallery - 1979.0928.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0928P.json,
1979.0929.jpg,Q103306699,1979.0929P,suppress,,,245,500,409,2010-01-31,1979,jpg,,,,,,,,,
1979.0929.tif,Q103306699,1979.0929P,primary,,,24486,2615,3196,2010-01-27,1979,tif,Q103306699,M122678154,1979.0929P,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais!,1979,primary,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais! - Vanderbilt Fine Arts Gallery - 1979.0929.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0929P.json,
1979.0930.jpg,Q103306705,1979.0930P,,,,249,500,401,2010-01-31,1979,jpg,,,,,,,,,
1979.0930.tif,Q103306705,1979.0930P,,,,25744,3309,2653,2010-01-27,1979,tif,,,,,,,,,
1979.0930sideways.tif,Q103306705,1979.0930P,,,,25720,2653,3309,2010-01-27,1979,tif,,,,,,,,,
1979.0931.jpg,Q103306709,1979.0931P,suppress,,,234,500,387,2010-01-31,1979,jpg,,,,,,,,,
1979.0931.tif,Q103306709,1979.0931P,primary,,,26829,2662,3440,2010-01-27,1979,tif,Q103306709,M122678196,1979.0931P,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume,1979,primary,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume - Vanderbilt Fine Arts Gallery - 1979.0931.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0931P.json,
1979.0932.jpg,Q103306715,1979.0932P,suppress,,,221,500,406,2010-01-31,1979,jpg,,,,,,,,,
1979.0932.tif,Q103306715,1979.0932P,primary,,,25026,2634,3243,2010-01-27,1979,tif,Q103306715,M122678233,1979.0932P,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai,1979,primary,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai - Vanderbilt Fine Arts Gallery - 1979.0932.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0932P.json,
1979.0933.jpg,Q103306611,1979.0933P,suppress,,,204,500,399,2010-01-31,1979,jpg,,,,,,,,,
1979.0933.tif,Q103306611,1979.0933P,primary,,,26929,2709,3393,2010-01-27,1979,tif,Q103306611,M122676888,1979.0933P,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir,1979,primary,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir - Vanderbilt Fine Arts Gallery - 1979.0933.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0933P.json,
1979.0934.jpg,Q103306617,1979.0934P,suppress,,,237,500,405,2010-01-31,1979,jpg,,,,,,,,,
1979.0934.tif,Q103306617,1979.0934P,primary,,,25689,3290,2662,2010-01-27,1979,tif,Q103306617,M122676927,1979.0934P,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier-,1979,primary,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier- - Vanderbilt Fine Arts Gallery - 1979.0934.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0934P.json,
1979.0935.jpg,Q103306623,1979.0935P,suppress,,,208,500,383,2010-01-31,1979,jpg,,,,,,,,,
1979.0935.tif,Q103306623,1979.0935P,primary,,,26547,2634,3440,2010-01-27,1979,tif,Q103306623,M122676990,1979.0935P,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme!,1979,primary,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme! - Vanderbilt Fine Arts Gallery - 1979.0935.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0935P.json,
1979.0936.jpg,Q103306631,1979.0936P,suppress,,,236,500,385,2010-01-31,1979,jpg,,,,,,,,,
1979.0936.tif,Q103306631,1979.0936P,primary,,,26977,2662,3459,2010-01-27,1979,tif,Q103306631,M122677049,1979.0936P,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus!",1979,primary,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus! - Vanderbilt Fine Arts Gallery - 1979.0936.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0936P.json,
1979.0937.jpg,Q103306643,1979.0937P,suppress,,,228,500,413,2010-01-31,1979,jpg,,,,,,,,,
1979.0937.tif,Q103306643,1979.0937P,primary,,,26606,2737,3318,2010-01-27,1979,tif,Q103306643,M122677108,1979.0937P,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements-",1979,primary,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements- - Vanderbilt Fine Arts Gallery - 1979.0937.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0937P.json,
1979.0938.jpg,Q103306652,1979.0938P,suppress,,,228,500,399,2010-01-31,1979,jpg,,,,,,,,,
1979.0938.tif,Q103306652,1979.0938P,primary,,,27675,2746,3440,2010-01-27,1979,tif,Q103306652,M122677175,1979.0938P,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred-",1979,primary,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred- - Vanderbilt Fine Arts Gallery - 1979.0938.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0938P.json,
1979.0939.jpg,Q103306660,1979.0939P,suppress,,,239,500,403,2010-01-31,1979,jpg,,,,,,,,,
1979.0939.tif,Q103306660,1979.0939P,primary,,,27046,2728,3384,2010-01-27,1979,tif,Q103306660,M122677207,1979.0939P,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous  LE PIERROT (a moitie endormi),1979,primary,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous LE PIERROT (a moitie endormi) - Vanderbilt Fine Arts Gallery - 1979.0939.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0939P.json,
1979.0940.jpg,Q103306666,1979.0940P,,,,240,500,403,2010-01-31,1979,jpg,,,,,,,,,
1979.0940.tif,Q103306666,1979.0940P,,,,27208,2737,3393,2010-01-27,1979,tif,,,,,,,,,
1979.0940P.tif,Q103306666,1979.0940P,,,,27232,3393,2737,2010-01-27,1979,tif,,,,,,,,,
1979.0941.jpg,Q103306679,1979.0941P,suppress,,,227,500,395,2010-01-31,1979,jpg,,,,,,,,,
1979.0941.tif,Q103306679,1979.0941P,primary,,,27981,2746,3478,2010-01-27,1979,tif,Q103306679,M122678061,1979.0941P,"Plate 26 from Au Bal Masqué  ""Théophile, attends moi là-""",1979,primary,"Plate 26 from Au Bal Masqué ""Théophile, attends moi là-"" - Vanderbilt Fine Arts Gallery - 1979.0941.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0941P.json,
1979.0942.jpg,Q103306687,1979.0942P,suppress,,,225,500,388,2010-01-31,1979,jpg,,,,,,,,,
1979.0942.tif,Q103306687,1979.0942P,primary,,,28432,2746,3534,2010-01-27,1979,tif,Q103306687,M122678083,1979.0942P,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge,1979,primary,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge - Vanderbilt Fine Arts Gallery - 1979.0942.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0942P.json,
1979.0943.jpg,Q106567542,1979.0943P,suppress,,,206,500,390,2010-01-31,1979,jpg,,,,,,,,,
1979.0943.tif,Q106567542,1979.0943P,primary,,,26067,3378,2631,2010-01-27,1979,tif,Q106567542,M122707886,1979.0943P,Plate 12 from Au Bal Masqué (3rd suite),1979,primary,Plate 12 from Au Bal Masqué (3rd suite) - Vanderbilt Fine Arts Gallery - 1979.0943.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0943P.json,
1979.0944.jpg,Q106567546,1979.0944P,suppress,,,157,500,379,2010-04-22,1979,jpg,,,,,,,,,
1979.0944.tif,Q106567546,1979.0944P,primary,,,41695,4334,3282,2010-02-22,1979,tif,Q106567546,M122707945,1979.0944P,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,primary,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0944.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0944P.json,
1979.0945P.jpg,Q106567549,1979.0945P,suppress,,,180,500,383,2010-01-31,1979,jpg,,,,,,,,,
1979.0945P.tif,Q106567549,1979.0945P,primary,,,31252,2859,3731,2010-01-28,1979,tif,Q106567549,M122708057,1979.0945P,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,primary,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0945P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0945P.json,
1979.0946P.jpg,Q106567550,1979.0946P,suppress,,,183,500,372,2010-01-31,1979,jpg,,,,,,,,,
1979.0946P.tif,Q106567550,1979.0946P,primary,,,28514,2690,3618,2010-01-28,1979,tif,Q106567550,M122708069,1979.0946P,"Plate 22 from: Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,primary,"Plate 22 from- Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0946P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0946P.json,
1979.0948.jpg,Q106567553,1979.0948P,suppress,,,164,500,380,2010-04-22,1979,jpg,,,,,,,,,
1979.0948.tif,Q106567553,1979.0948P,primary,,,41503,4314,3282,2010-02-22,1979,tif,Q106567553,M122708137,1979.0948P,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,primary,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0948.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0948P.json,
1979.0949.jpg,Q106567556,1979.0949P,suppress,,,163,500,382,2010-04-22,1979,jpg,,,,,,,,,
1979.0949.tif,Q106567556,1979.0949P,primary,,,41310,4294,3282,2010-02-22,1979,tif,Q106567556,M122708212,1979.0949P,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,primary,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0949.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0949P.json,
1979.0950.jpg,Q106567543,1979.0950P,,,,156,500,379,2010-04-22,1979,jpg,,,,,,,,,
1979.0950.tif,Q106567543,1979.0950P,,,,41695,4334,3282,2010-02-22,1979,tif,,,,,,,,,
1979.0950P.tif,Q106567543,1979.0950P,,,,41695,4334,3282,2010-02-22,1979,tif,,,,,,,,,
1979.0951.jpg,Q106567544,1979.0951P,suppress,,,152,500,379,2010-04-22,1979,jpg,,,,,,,,,
1979.0951.tif,Q106567544,1979.0951P,primary,,,41695,4334,3282,2010-02-22,1979,tif,Q106567544,M122707907,1979.0951P,"Plate 16 from Bals Masqués (Masked Balls) Fourth suite, 1859",1979,primary,"Plate 16 from Bals Masqués (Masked Balls) Fourth suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0951.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0951P.json,
1979.0952P.jpg,Q106577408,1979.0952P,suppress,,,176,500,392,2010-01-31,1979,jpg,,,,,,,,,
1979.0952P.tif,Q106577408,1979.0952P,primary,,,28206,2746,3506,2010-01-28,1979,tif,Q106577408,M122708930,1979.0952P,"Plate 15 from Bals Masqués (The Masked Balls) Fourth suite, 1859",1979,primary,"Plate 15 from Bals Masqués (The Masked Balls) Fourth suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0952P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0952P.json,
1979.0953.jpg,Q106567557,1979.0953P,suppress,,,166,500,384,2010-04-22,1979,jpg,,,,,,,,,
1979.0953.tif,Q106567557,1979.0953P,primary,,,41920,4314,3315,2010-02-22,1979,tif,Q106567557,M122708227,1979.0953P,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859",1979,primary,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0953.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0953P.json,
1979.0954.alt.tif,Q106567561,1979.0954P,,,,41920,4314,3315,2010-02-22,1979,tif,,,,,,,,,
1979.0954.jpg,Q106567561,1979.0954P,,,,169,500,384,2010-04-22,1979,jpg,,,,,,,,,
1979.0954.tif,Q106567561,1979.0954P,,,,39523,4218,3196,2010-01-15,1979,tif,,,,,,,,,
1979.0955P.jpg,Q106567562,1979.0955P,suppress,,,190,500,395,2010-01-31,1979,jpg,,,,,,,,,
1979.0955P.tif,Q106567562,1979.0955P,primary,,,29178,2803,3553,2010-01-28,1979,tif,Q106567562,M122708248,1979.0955P,"Plate 45 from Dialogues Parisiens  (Parisian Conversations) (Second suite), 1860",1979,primary,"Plate 45 from Dialogues Parisiens (Parisian Conversations) (Second suite), 1860 - Vanderbilt Fine Arts Gallery - 1979.0955P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0955P.json,
1979.0956.jpg,Q106567559,1979.0956P,,,,147,500,357,2010-04-22,1979,jpg,,,,,,,,,
1979.0956.tif,Q106567559,1979.0956P,,,,40751,4412,3151,2010-02-22,1979,tif,,,,,,,,,
1979.0956P.jpg,Q106567559,1979.0956P,,,,310,500,421,2011-07-11,1979,jpg,,,,,,,,,
1979.0956P.tif,Q106567559,1979.0956P,,,,87704,4216,3549,2011-07-11,1979,tif,,,,,,,,,
1979.0957.jpg,Q106567565,1979.0957P,,,,150,500,357,2010-04-22,1979,jpg,,,,,,,,,
1979.0957.tif,Q106567565,1979.0957P,,,,40751,4412,3151,2010-02-22,1979,tif,,,,,,,,,
1979.0958.jpg,Q106567540,1979.0958P,suppress,,,217,500,409,2010-01-31,1979,jpg,,,,,,,,,
1979.0958.tif,Q106567540,1979.0958P,primary,,,25207,2653,3243,2010-01-26,1979,tif,Q106567540,M122707841,1979.0958P,Plate 10 from Les Partageuses (The Gossipers),1979,primary,Plate 10 from Les Partageuses (The Gossipers) - Vanderbilt Fine Arts Gallery - 1979.0958.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0958P.json,
1979.0959.jpg,Q106567541,1979.0959P,suppress,,,147,500,357,2010-04-22,1979,jpg,,,,,,,,,
1979.0959.tif,Q106567541,1979.0959P,primary,,,40751,4412,3151,2010-02-22,1979,tif,Q106567541,M122707866,1979.0959P,Plate 11 from Les Partageuses (The Gossipers),1979,primary,Plate 11 from Les Partageuses (The Gossipers) - Vanderbilt Fine Arts Gallery - 1979.0959.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0959P.json,
1979.0960.tif,Q103311836,1979.0960,primary,,,105002,5184,3456,2013-04-24,1979,tif,,,,,,,,,
1979.0961P.jpg,Q104032273,1979.0961P,primary,,,83,363,360,2007-07-27,1979,jpg,,,,,,,,,
1979.0962.jpg,Q104032275,1979.0962p,primary,,,89,482,360,2007-07-27,1979,jpg,,,,,,,,,
1979.0982P.jpg,Q105095964,1979.0982P,suppress,,,225,357,464,2011-07-11,1979,jpg,,,,,,,,,
1979.0982P.tif,Q105095964,1979.0982P,primary,,,97599,3605,4619,2010-06-21,1979,tif,,,,,,,,,
1979.0985P.tif,Q105095969,1979.0985P,primary,,,72401,4713,2621,2012-07-03,1979,tif,,,,,,,,,
1979.1001P.tif,Q103299090,1979.1001P,primary,,,62339,4524,2351,2016-10-18,1979,tif,Q103299090,M122650056,1979.1001P,David,1979,primary,David - Vanderbilt Fine Arts Gallery - 1979.1001P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1001P.json,
1979.1004P.tif,Q104032113,1979.1004P,primary,,,104993,5184,3456,2013-02-05,1979,tif,,,,,,,,,
1979.1005P.tif,Q103307608,1979.1005P,primary,,,104996,5184,3456,2013-02-04,1979,tif,Q103307608,M124744347,1979.1005P,Rockingham Pottery Brown Cookie Jar,1979,primary,Rockingham Pottery Brown Cookie Jar - Vanderbilt Fine Arts Gallery - 1979.1005P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1005P.json,
1979.1011P.tif,Q103304939,1979.1011P,primary,,,52518,5184,3456,2018-09-05,1979,tif,Q103304939,M122664437,1979.1011P,Man holding a dog,1979,primary,Man holding a dog - Vanderbilt Fine Arts Gallery - 1979.1011P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1011P.json,
1979.1012P.tif,Q103300976,1979.1012P,,,,104995,5184,3456,2014-11-16,1979,tif,,,,,,,,,
1979.1012Pa.tif,Q103300976,1979.1012P,,,,104995,5184,3456,2014-11-16,1979,tif,,,,,,,,,
1979.1012Pb.tif,Q103300976,1979.1012P,,,,104995,5184,3456,2014-11-16,1979,tif,,,,,,,,,
1979.1012Pc.tif,Q103300976,1979.1012P,,,,104996,5184,3456,2014-11-16,1979,tif,,,,,,,,,
1979.1012Pd.tif,Q103300976,1979.1012P,,,,104996,5184,3456,2014-11-16,1979,tif,,,,,,,,,
1979.1013P.JPG,Q103305430,1979.1013p,primary,,,1407,2448,3264,2017-02-22,1979,JPG,Q103305430,M122664598,1979.1013p,Mono (monkey) figurine,1979,primary,Mono (monkey) figurine - Vanderbilt Fine Arts Gallery - 1979.1013P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1013p.json,
1979.1014.jpg,Q103299925,1979.1014P,primary,,,2915,5184,3456,2013-06-10,1979,jpg,Q103299925,M122651703,1979.1014P,Figure vessel,1979,primary,Figure vessel - Vanderbilt Fine Arts Gallery - 1979.1014.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1014P.json,
1979.1015P.JPG,Q103310478,1979.1015P,primary,,,1043,2448,3264,2017-02-22,1979,JPG,Q103310478,M122696464,1979.1015P,Tool head,1979,primary,Tool head - Vanderbilt Fine Arts Gallery - 1979.1015P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1015P.json,
1979.1017P.JPG,Q106568543,1979.1017P,primary,,,1759,2448,3264,2017-02-22,1979,JPG,,,,,,,,,
1979.1018P.JPG,Q103309106,1979.1018P,primary,,,1050,2448,3264,2017-02-22,1979,JPG,Q103309106,M122688527,1979.1018P,Stone tool,1979,primary,Stone tool - Vanderbilt Fine Arts Gallery - 1979.1018P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1018P.json,
1979.1019P.JPG,Q103297175,1979.1019P,primary,,,894,2448,3264,2017-02-22,1979,JPG,Q103297175,M122641401,1979.1019P,Axe head,1979,primary,Axe head - Vanderbilt Fine Arts Gallery - 1979.1019P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1019P.json,
1979.1022P.JPG,Q106568700,1979.1022P,primary,,,1174,2448,3264,2017-02-22,1979,JPG,Q106568700,M122708615,1979.1022P,Spear point with notches,1979,primary,Spear point with notches - Vanderbilt Fine Arts Gallery - 1979.1022P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1022P.json,
1979.1023P.tif,Q103309076,1979.1023P,,,,104992,3456,5184,2017-02-22,1979,tif,,,,,,,,,
1979.1023P_2.tif,Q103309076,1979.1023P,,,,104992,3456,5184,2017-02-22,1979,tif,,,,,,,,,
1979.1024P.JPG,Q106568480,1979.1024P,primary,,,1233,2448,3264,2017-02-22,1979,JPG,,,,,,,,,
1979.1025P.JPG,Q103297071,1979.1025P,primary,,,1213,2448,3264,2017-02-22,1979,JPG,,,,,,,,,
1979.1026P.tif,Q103309100,1979.1026P,primary,,,104994,3456,5184,2017-02-22,1979,tif,Q103309100,M124743940,1979.1026P,Stone tool,1979,primary,Stone tool - Vanderbilt Fine Arts Gallery - 1979.1026P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1026P.json,
1979.1027P.JPG,Q104032533,1979.1027P,primary,,,1020,2448,3264,2017-02-22,1979,JPG,,,,,,,,,
1979.1028P.JPG,Q102973456,1979.1028P,primary,,,942,2448,3264,2017-02-22,1979,JPG,Q102973456,M122611107,1979.1028P,Stone tool with wooden handle,1979,primary,Stone tool with wooden handle - Vanderbilt Fine Arts Gallery - 1979.1028P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1028P.json,
1979.1030P.JPG,Q104032538,1979.1030P,primary,,,1224,2448,3264,2017-02-22,1979,JPG,Q104032538,M122706629,1979.1030P,Stone artifact,1979,primary,Stone artifact - Vanderbilt Fine Arts Gallery - 1979.1030P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1030P.json,
