qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q106577405,,1956.012,Pax,1956,1956.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.012.json,
Q103306439,,1979.0859P,Peasant Leaning on His Doorway,1979,1979.0859P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0859P.json,
Q102969623,,1972.089,Peasant Village (after a painting by Focquer),1972,1972-089.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.089.json,
Q103306449,,1965.011,Peasant Woman of Boulogne,1965,1965-011.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.011.json,
Q103306456,,1956.029,Peasant Woman with a Goose,1956,1956-029.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.029.json,
Q102969681,,1993.221,People on the Nihonbashi Bridge,1993,1993.221.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.221.json,
Q104017123,,1980.016,Petites Miseres de la Vie Humaine,1980,1980.016.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.016.json,
Q102969711,,1994.336,Petrus und die Magd (Peter and the Maid),1994,1994.336.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.336.json,
Q103306495,,2004.011,Phemie,2004,2004.011.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.011.json,
Q103306503,,1957.007,"Philip IV of Spain, (after Velázquez)",1957,1957-007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.007.json,
Q103306524,,2017.001.049,Pieta,2017,2017.001.049.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2017/2017.001.049.json,
Q106577407,,1956.022,"Pipe Bird or Hunting Birds, from a series of seventeen works entitled ‘Pastorales’ after Jacques Stella (1596-1657)",1956,1956.022.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.022.json,
Q106567537,,1972.081,Plan exact des fortifications du Château de Choczim sur le Niester; avec le forts et retranchements de l'Armée des Turcs,1972,1972.081.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.081.json,
Q103306600,,1979.0926P,Plate 1 from Au Bal Masqué (4th suite) Ohé!-Fanny deguisée en femme honnete-,1979,1979.0926.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0926P.json,
Q106567540,,1979.0958P,Plate 10 from Les Partageuses (The Gossipers),1979,1979.0958.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0958P.json,
Q106567541,,1979.0959P,Plate 11 from Les Partageuses (The Gossipers),1979,1979.0959.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0959P.json,
Q106567542,,1979.0943P,Plate 12 from Au Bal Masqué (3rd suite),1979,1979.0943.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0943P.json,
Q106577408,,1979.0952P,"Plate 15 from Bals Masqués (The Masked Balls) Fourth suite, 1859",1979,1979.0952P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0952P.json,
Q106567544,,1979.0951P,"Plate 16 from Bals Masqués (Masked Balls) Fourth suite, 1859",1979,1979.0951.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0951P.json,
Q106567545,,1995.065,"Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector)",1995,1995.065.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.065.json,
Q103306611,,1979.0933P,Plate 18 from Au Bal Masqué (5th suite) Comment! on t'a donc t'a laisse sortir,1979,1979.0933.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0933P.json,
Q103306617,,1979.0934P,Plate 19 from Au Bal Masqué (5th suite) —Si tu veux-charmant petit cuisinier-,1979,1979.0934.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0934P.json,
Q106567546,,1979.0944P,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0944.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0944P.json,
Q106567548,,1979.0927P,Plate 2 from Au Bal Masqué (6th suite),1979,1979.0927.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0927P.json,
Q103306623,,1979.0935P,Plate 20 from Au Bal Masqué (5th suite) On vient encore de me payer un baton de sucre de pomme!,1979,1979.0935.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0935P.json,
Q106567549,,1979.0945P,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0945P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0945P.json,
Q103306631,,1979.0936P,"Plate 21 from Au Bal Masqué (5th suite) En v'la une idée de prendre un costume pareil, et qui ne se porte plus!",1979,1979.0936.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0936P.json,
Q103306643,,1979.0937P,"Plate 22 from Au Bal Masqué (5th suite) Ah! bien, tu es bonne, toi, d'apporter tes rafraichissements-",1979,1979.0937.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0937P.json,
Q106567550,,1979.0946P,"Plate 22 from: Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0946P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0946P.json,
Q103306652,,1979.0938P,"Plate 23 from Au Bal Masqué (5th suite) Pamela, tu viens encore de parler a mon Alfred-",1979,1979.0938.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0938P.json,
Q106567551,,1995.066,"Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842.",1995,1995.066.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.066.json,
Q106567552,,1995.064,Plate 23 from Moeurs Conjugales (Married Life),1995,1995.064.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.064.json,
Q103306660,,1979.0939P,Plate 24 from Au Bal Masqué (5th suite) —Partons-nous  LE PIERROT (a moitie endormi),1979,1979.0939.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0939P.json,
Q103306679,,1979.0941P,"Plate 26 from Au Bal Masqué  ""Théophile, attends moi là-""",1979,1979.0941.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0941P.json,
Q103306687,,1979.0942P,Plate 28 from Au Bal Masqué (5th suite) —Avec qui es-tu dans cette loge,1979,1979.0942.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0942P.json,
Q106567553,,1979.0948P,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0948.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0948P.json,
Q103306694,,1979.0928P,"Plate 3 from Au Bal Masqué (4th suite) —Allons, bon!-Caroline s'est endormie sur la table,-",1979,1979.0928.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0928P.json,
Q106567555,,1979.0925P,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite),1979,1979.0925P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0925P.json,
Q106567556,,1979.0949P,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0949.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0949P.json,
Q106567557,,1979.0953P,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859",1979,1979.0953.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0953P.json,
Q103306699,,1979.0929P,Plate 4 from Au Bal Masqué (4th suite) C'est la seconde fois depuis huit jours que je voi Georgina avec un Anglais!,1979,1979.0929.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0929P.json,
Q106567562,,1979.0955P,"Plate 45 from Dialogues Parisiens  (Parisian Conversations) (Second suite), 1860",1979,1979.0955P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0955P.json,
Q106567563,,1995.063,Plate 45 from Moeurs Conjugales (Married Life),1995,1995.063.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.063.json,
Q106567564,,2003.030,"Plate 59 from Les Beau Jour de la Vie; As published in Le Charivari, April 26, 1845 Quand on a son portrait au salon",2003,2003.030.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2003/2003.030.json,
Q103306709,,1979.0931P,Plate 7 from Au Bal Masqué (5th suite) Combien me vendrez-vous ce costume,1979,1979.0931.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0931P.json,
Q103306715,,1979.0932P,Plate 9 from Au Bal Masqué (5th suite) La premiere fois que je te verrai,1979,1979.0932.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0932P.json,
Q106577409,,1957.009,"Plate 94 from Caricaturana (Characters);  as published in Le Charivari, October 18, 1838",1957,1957.009.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.009.json,
Q106567567,,1999.172bb,Plus de gaz. Le beau sexe tenant cependant à se faire voir le soir sur le boulevard.,1999,1999.172bb.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172bb.json,
Q102969889,,1999.172s,"Plus de viande!-, from Album du Siége",1999,1999.172s.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172s.json,
Q103306759,,1971.028,Pope Clement XIV,1971,1971-028.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.028.json,
Q103306830,,2009.002a,"Portfolio cover for ""Felixmüller--Holzschnitte."" (The same self-portrait of the artist found on the title page is featured on the cover.)",2009,2009.002a.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002a.json,
Q102969922,,2007.053,Portrait of a man,2007,2007.053.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.053.json,
Q103306996,,1985.018,Portrait of Archbishop Charles-Maurice le Tellier,1985,1985.018.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.018.json,
Q103307023,,1974.026,"Portrait of Francisco Thomae a Sabavdia, After van Dyck",1974,1974.026.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.026.json,
Q103307038,,1985.017,"Portrait of Jean Delpech, Chevalier Marquis de Mereville (see Notes)",1985,1985.017.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.017.json,
Q103307059,,1965.007,Portrait of Jules Aimé Dalou,1965,1965-007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.007.json,
Q103307081,,1976.008,"Portrait of Kamilla Swoboda, No. 5, from the series Variations on a Theme",1976,1976.008.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.008.json,
Q103307095,,1972.068,Portrait of Lorenzo Bernini,1971,1972.068.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.068.json,
Q103307108,,1956.018,Portrait of Nicolas Fouquet,1956,1956.018.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.018.json,
Q103307113,,1992.134,Portrait of Oribe Yasubei Takeiyasu,1992,1992.134.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.134.json,
Q103307121,,1970.022,Portrait of Queen Ludovica Maria Gonzaga,1970,1970.022.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.022.json,
Q105092033,,1970.019,Portrait of Queen Marie,1970,1970.019.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.019.json,
Q103307143,,1992.405,"Portrait of the Kabuki Actor, Seigawa Kikunojo, in the Role of a Courtesan",1992,1992.405.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.405.json,
Q104032252,,1999.174a,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174a.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174a.json,
Q104032253,,1999.174b,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174b.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174b.json,
Q104032254,,1999.174c,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174c.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174c.json,
Q104032255,,1999.174d,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174d.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174d.json,
Q104032256,,1999.174e,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174e.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174e.json,
Q104032257,,1999.174f,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174f.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174f.json,
Q104032258,,1999.174g,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174g.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174g.json,
Q104032259,,1999.174h,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174h.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174h.json,
Q104032260,,1999.174i,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174i.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174i.json,
Q104032261,,1999.174j,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174j.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174j.json,
Q104032262,,1999.174k,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174k.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174k.json,
Q104032263,,1999.174l,"Portraits of the Roman Emperors (Icones imperatorum romanorum, ex priscis numismatibus ad vivum delineatae, & brevi narratione historica illustratae)",1999,1999.174l.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.174l.json,
Q102970002,,1999.172l,"Pour ne pas etre blesse, from Album du Siége",1999,1999.172l.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172l.json,
Q102970011,,1999.172cc,"Préparant les étrennes pour son peuple. (Preparing New Year’s gifts for his people.), from Album du Siége",1999,1999.172cc.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172cc.json,
Q102970022,,1970.017,Priest Rennyo Preaching at Yoshizaki,1970,1970.017.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.017.json,
Q102970050,,1984.040,"Prince Bishop's Palace, Würzburg",1984,1984.040.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.040.json,
Q102970067,,1995.076,"Print no. 9 from, The Cultivation of Silkworms",1995,1995.076.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.076.json,
Q106577410,,1967.003,Printed leaf from a Book of Hours,1967,1967.003.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1967/1967.003.json,
Q106567575,,2012.002,"Prospetto del Lastricato e de'margini dell' antica via Appia, delineato cosi come si vede verso Roma poco piu' in qua' della citta' d'Albano",2012,2012.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2012/2012.002.json,
Q102970176,,1999.172u,"Quand je pense que-, from Album du Siége",1999,1999.172u.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172u.json,
Q106567578,,1973.020,Quand les enfants ont été bien sages le papa les mène au bain par partie de plaisir (Alexis ou l'Erreur d'un bon Père),1973,1973.020.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.020.json,
Q103307270,,1971.036,R.W. Peckham,1971,1971-036.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.036.json,
Q102970226,,1999.172ee,"Rationnement du pain. Un monsieur allant dîner en ville. (The rationing of bread.—A man going downtown to dine.), from Album du Siége",1999,1999.172ee.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172ee.json,
Q102970243,,1971.063,Rebecca (after Veronese),1971,1971.063.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.063.json,
Q102970306,,1972.026,Red Maple Leaves at Kaian-ji Temple (Kaian-ji kōyō),1972,1972.026.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.026.json,
Q103307444,,1957.021,Refitting a Boat at Low Tide,1957,1957.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.021.json,
Q105092069,,1979.0801P,"Remember Belgium, Buy Bonds, Fourth Liberty Loan",1979,1979.0801P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0801P.json,
