RecordNumber,filename,commons_uri,commons_page_url
55392,Dirc van Delft - Holy Face and Ten Names of God - Walters W1713R - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dirc%20van%20Delft%20-%20Holy%20Face%20and%20Ten%20Names%20of%20God%20-%20Walters%20W1713R%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Dirc_van_Delft_-_Holy_Face_and_Ten_Names_of_God_-_Walters_W1713R_-_Full_Page.jpg
56203,Dirc van Delft - The Fall of Satan - Walters W17181V - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dirc%20van%20Delft%20-%20The%20Fall%20of%20Satan%20-%20Walters%20W17181V%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Dirc_van_Delft_-_The_Fall_of_Satan_-_Walters_W17181V_-_Full_Page.jpg
55673,Disputation.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Disputation.jpg,https://commons.wikimedia.org/wiki/File:Disputation.jpg
56193,Doberan Münster - Kreuzaltar Christusseite 2 Elias Karmel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Doberan%20M%C3%BCnster%20-%20Kreuzaltar%20Christusseite%202%20Elias%20Karmel.jpg,https://commons.wikimedia.org/wiki/File:Doberan_M%C3%BCnster_-_Kreuzaltar_Christusseite_2_Elias_Karmel.jpg#mw-jump-to-license
55009,Domenico Fetti 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Fetti%20001.jpg,https://commons.wikimedia.org/wiki/File:Domenico_Fetti_001.jpg
49131,Domenico Fetti 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Fetti%20002.jpg,https://commons.wikimedia.org/wiki/File:Domenico_Fetti_002.jpg
54995,Domenico Fetti 014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Fetti%20014.jpg,https://commons.wikimedia.org/wiki/File:Domenico_Fetti_014.jpg
56713,Domenico Ghirlandaio -  Preaching of St John the Baptist (detail) - WGA8865.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Ghirlandaio%20-%20%20Preaching%20of%20St%20John%20the%20Baptist%20%28detail%29%20-%20WGA8865.jpg,https://commons.wikimedia.org/wiki/File:Domenico_Ghirlandaio_- _Preaching_of_St_John_the_Baptist_(detail)_-_WGA8865.jpg
56723,"Domenico ghirlandaio, madonna della misericordia, ognissanti, Firenze.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20ghirlandaio%2C%20madonna%20della%20misericordia%2C%20ognissanti%2C%20Firenze.jpg,"https://commons.wikimedia.org/wiki/File:Domenico_ghirlandaio,_madonna_della_misericordia,_ognissanti,_Firenze.jpg"
49128,"Domenico Ghirlandaio, Visitation.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Domenico%20Ghirlandaio%2C%20Visitation.jpg,"https://commons.wikimedia.org/wiki/File:Domenico_Ghirlandaio,_Visitation.jpg"
57015,Domestic Devotions Adolf Hölzel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Domestic%20Devotions%20Adolf%20H%C3%B6lzel.jpg,https://commons.wikimedia.org/wiki/File:Domestic_Devotions_Adolf_H%C3%B6lzel.jpg
56690,Don't worry.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Don%27t%20worry.jpg,https://commons.wikimedia.org/wiki/File:Don%27t_worry.jpg
54223,Donatello's Zuccone-Museo dell'Opera del Duomo -Florence.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Donatello%27s%20Zuccone-Museo%20dell%27Opera%20del%20Duomo%20-Florence.jpg,https://commons.wikimedia.org/wiki/File:Donatello%27s_Zuccone-Museo_dell%27Opera_del_Duomo_-Florence.jpg
58758,Dou Old Woman Cutting Bread.png,http://commons.wikimedia.org/wiki/Special:FilePath/Dou%20Old%20Woman%20Cutting%20Bread.png,https://commons.wikimedia.org/wiki/File:Dou_Old_Woman_Cutting_Bread.png
54953,"Douffet, Gérard - Taking of Christ with the Malchus Episode - c. 1620.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Douffet%2C%20G%C3%A9rard%20-%20Taking%20of%20Christ%20with%20the%20Malchus%20Episode%20-%20c.%201620.jpg,"https://commons.wikimedia.org/wiki/File:Douffet,_G%C3%A9rard_-_Taking_of_Christ_with_the_Malchus_Episode_-_c._1620.jpg"
58093,Drama in a student church.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Drama%20in%20a%20student%20church.JPG,https://commons.wikimedia.org/wiki/File:Drama_in_a_student_church.JPG
58316,"Drawing (BM 2009,7055.1).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Drawing%20%28BM%202009%2C7055.1%29.jpg,"https://commons.wikimedia.org/wiki/File:Drawing_(BM_2009,7055.1).jpg"
58089,DredScott.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/DredScott.jpg,https://commons.wikimedia.org/wiki/File:DredScott.jpg
55381,"Drolling, Michel - Alms to the Poor - 19th c.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Drolling%2C%20Michel%20-%20Alms%20to%20the%20Poor%20-%2019th%20c.jpg,"https://commons.wikimedia.org/wiki/File:Drolling,_Michel_-_Alms_to_the_Poor_-_19th_c.jpg"
55744,DSC03042 - Duomo di Milano - La Menorah Trivulzio - Foto di Giovanni Dall'Orto - 29-1-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/DSC03042%20-%20Duomo%20di%20Milano%20-%20La%20Menorah%20Trivulzio%20-%20Foto%20di%20Giovanni%20Dall%27Orto%20-%2029-1-2007.jpg,https://commons.wikimedia.org/wiki/File:DSC03042_-_Duomo_di_Milano_-_La_Menorah_Trivulzio_-_Foto_di_Giovanni_Dall%27Orto_-_29-1-2007.jpg
55637,Dublin Christ Church Cathedral Passage to Synod Hall Window Fruit of the Spirit 2012 09 26.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dublin%20Christ%20Church%20Cathedral%20Passage%20to%20Synod%20Hall%20Window%20Fruit%20of%20the%20Spirit%202012%2009%2026.jpg,https://commons.wikimedia.org/wiki/File:Dublin_Christ_Church_Cathedral_Passage_to_Synod_Hall_Window_Fruit_of_the_Spirit_2012_09_26.jpg
56590,Duccio di Buoninsegna - Christ Accused by the Pharisees (detail) - WGA06802.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Christ%20Accused%20by%20the%20Pharisees%20%28detail%29%20-%20WGA06802.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Christ_Accused_by_the_Pharisees_(detail)_-_WGA06802.jpg
56682,Duccio di Buoninsegna - Christ Before Pilate Again (detail) - WGA06806.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Christ%20Before%20Pilate%20Again%20%28detail%29%20-%20WGA06806.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Christ_Before_Pilate_Again_(detail)_-_WGA06806.jpg
58761,Duccio di Buoninsegna - Crevole Madonna (detail) - WGA06711.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Crevole%20Madonna%20%28detail%29%20-%20WGA06711.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Crevole_Madonna_(detail)_-_WGA06711.jpg
58762,Duccio di Buoninsegna - Disputation with the Doctors - WGA06768.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Disputation%20with%20the%20Doctors%20-%20WGA06768.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Disputation_with_the_Doctors_-_WGA06768.jpg
57182,Duccio di Buoninsegna - Entry into Jerusalem (detail) - WGA06784.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Entry%20into%20Jerusalem%20%28detail%29%20-%20WGA06784.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Entry_into_Jerusalem_(detail)_-_WGA06784.jpg
55283,Duccio di Buoninsegna - Pilate's First Interrogation of Christ - WGA06803.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Pilate%27s%20First%20Interrogation%20of%20Christ%20-%20WGA06803.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Pilate%27s_First_Interrogation_of_Christ_-_WGA06803.jpg
58757,Duccio di Buoninsegna - Transfiguration - WGA06780.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20-%20Transfiguration%20-%20WGA06780.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_-_Transfiguration_-_WGA06780.jpg
49152,Duccio di Buoninsegna 006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20006.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_006.jpg
49155,Duccio di Buoninsegna 015.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20015.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_015.jpg
49158,Duccio di Buoninsegna 016.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20016.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_016.jpg
49184,Duccio di Buoninsegna 017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20017.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_017.jpg
49257,Duccio di Buoninsegna 018.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20018.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_018.jpg
46644,Duccio di Buoninsegna 019.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20019.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_019.jpg
49154,Duccio di Buoninsegna 021.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20021.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_021.jpg
49168,Duccio di Buoninsegna 022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20022.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_022.jpg
49195,Duccio di Buoninsegna 023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20023.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_023.jpg
49251,Duccio di Buoninsegna 024.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20024.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_024.jpg
49188,Duccio di Buoninsegna 025.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20025.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_025.jpg
49248,Duccio di Buoninsegna 026.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20026.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_026.jpg
49245,Duccio di Buoninsegna 027.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20027.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_027.jpg
49244,Duccio di Buoninsegna 028.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20028.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_028.jpg
49249,Duccio di Buoninsegna 029.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20029.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_029.jpg
49193,Duccio di Buoninsegna 030.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20030.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_030.jpg
49254,Duccio di Buoninsegna 031.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20031.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_031.jpg
49255,Duccio di Buoninsegna 032.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20032.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_032.jpg
49156,Duccio di Buoninsegna 033.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20033.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_033.jpg
49161,Duccio di Buoninsegna 034.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20034.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_034.jpg
49260,Duccio di Buoninsegna 035.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20035.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_035.jpg
49183,Duccio di Buoninsegna 040.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20040.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_040.jpg
49182,Duccio di Buoninsegna 041.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20041.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_041.jpg
49153,Duccio di Buoninsegna 051.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20051.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_051.jpg
49165,Duccio di Buoninsegna 052.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20052.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_052.jpg
49170,Duccio di Buoninsegna 053.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20053.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_053.jpg
46450,Duccio di Buoninsegna 054.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20054.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_054.jpg
46449,Duccio di Buoninsegna 056.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20056.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_056.jpg
46448,Duccio di Buoninsegna 057.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20057.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_057.jpg
49174,Duccio di Buoninsegna 058.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20058.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_058.jpg
46658,Duccio di Buoninsegna 060.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20060.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_060.jpg
49177,Duccio di Buoninsegna 062.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20062.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_062.jpg
46451,Duccio di Buoninsegna 064.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20064.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_064.jpg
49181,Duccio di Buoninsegna 065.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20065.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_065.jpg
46446,Duccio di Buoninsegna 066.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20066.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_066.jpg
49186,Duccio di Buoninsegna 067.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20067.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_067.jpg
49151,Duccio di Buoninsegna 069.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20di%20Buoninsegna%20069.jpg,https://commons.wikimedia.org/wiki/File:Duccio_di_Buoninsegna_069.jpg
54711,Dura Baptistry Samaritan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dura%20Baptistry%20Samaritan.jpg,https://commons.wikimedia.org/wiki/File:Dura_Baptistry_Samaritan.jpg
55573,Dura Europos fresco Jews cross Red Sea.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dura%20Europos%20fresco%20Jews%20cross%20Red%20Sea.jpg,https://commons.wikimedia.org/wiki/File:Dura_Europos_fresco_Jews_cross_Red_Sea.jpg
58432,Dura Synagogue WC3 David anointed by Samuel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dura%20Synagogue%20WC3%20David%20anointed%20by%20Samuel.jpg,https://commons.wikimedia.org/wiki/File:Dura_Synagogue_WC3_David_anointed_by_Samuel.jpg
54270,DuraSyn-I-O-Moses burning bush.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/DuraSyn-I-O-Moses%20burning%20bush.jpg,https://commons.wikimedia.org/wiki/File:DuraSyn-I-O-Moses_burning_bush.jpg
58763,Durer Adam and Eve.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Durer%20Adam%20and%20Eve.jpg,https://commons.wikimedia.org/wiki/File:Durer_Adam_and_Eve.jpg
55698,Dust Bowl Oklahoma.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dust%20Bowl%20Oklahoma.jpg,https://commons.wikimedia.org/wiki/File:Dust_Bowl_Oklahoma.jpg
58079,E.Burne-Jones Miriam St.Giles.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/E.Burne-Jones%20Miriam%20St.Giles.jpg,https://commons.wikimedia.org/wiki/File:E.Burne-Jones_Miriam_St.Giles.jpg
58431,Eagle nests at Memorial to fallen Airmen 141006-F-LX370-063.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eagle%20nests%20at%20Memorial%20to%20fallen%20Airmen%20141006-F-LX370-063.jpg,https://commons.wikimedia.org/wiki/File:Eagle_nests_at_Memorial_to_fallen_Airmen_141006-F-LX370-063.jpg
55852,Eastman Johnson - The Lord Is My Shepherd - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eastman%20Johnson%20-%20The%20Lord%20Is%20My%20Shepherd%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Eastman_Johnson_-_The_Lord_Is_My_Shepherd_-_Google_Art_Project.jpg
49246,Eccehomo workshop bosch.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eccehomo%20workshop%20bosch.jpg,https://commons.wikimedia.org/wiki/File:Eccehomo_workshop_bosch.jpg
54752,Edelmann palace relief 3.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edelmann%20palace%20relief%203.jpg,https://commons.wikimedia.org/wiki/File:Edelmann_palace_relief_3.jpg
48072,Edgar Germain Hilaire Degas 065.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Germain%20Hilaire%20Degas%20065.jpg,https://commons.wikimedia.org/wiki/File:Edgar_Germain_Hilaire_Degas_065.jpg
56281,Edinburgh NGS Frederic Church Niagara American side.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Edinburgh%20NGS%20Frederic%20Church%20Niagara%20American%20side.JPG,https://commons.wikimedia.org/wiki/File:Edinburgh_NGS_Frederic_Church_Niagara_American_side.JPG
58466,Edmonia Lewis - Hagar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edmonia%20Lewis%20-%20Hagar.jpg,https://commons.wikimedia.org/wiki/File:Edmonia_Lewis_-_Hagar.jpg
56044,Eduard von Grützner Lektüre.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20von%20Gr%C3%BCtzner%20Lekt%C3%BCre.jpg,https://commons.wikimedia.org/wiki/File:Eduard_von_Gr%C3%BCtzner_Lekt%C3%BCre.jpg
57375,Edward Calvert - The Sheep of His Pasture - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Calvert%20-%20The%20Sheep%20of%20His%20Pasture%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Edward_Calvert_-_The_Sheep_of_His_Pasture_-_Google_Art_Project.jpg
48075,Edward Hicks 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Hicks%20001.jpg,https://commons.wikimedia.org/wiki/File:Edward_Hicks_001.jpg
58646,Edward Middleton Manigault - Christ Appearing to Mary (1910).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Middleton%20Manigault%20-%20Christ%20Appearing%20to%20Mary%20%281910%29.jpg,https://commons.wikimedia.org/wiki/File:Edward_Middleton_Manigault_-_Christ_Appearing_to_Mary_(1910).jpg
57422,Edward Steichen (American) - (Road into the Valley -- Moonrise) - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Steichen%20%28American%29%20-%20%28Road%20into%20the%20Valley%20--%20Moonrise%29%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Edward_Steichen_(American)_-_(Road_into_the_Valley_--_Moonrise)_-_Google_Art_Project.jpg
56469,Eero Järnefelt (1863-1937)- Under the Yoke (Burning the Brushwood) - Raatajat rahanalaiset - Kaski - Trälar under penningen - Sved (31948645643).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eero%20J%C3%A4rnefelt%20%281863-1937%29-%20Under%20the%20Yoke%20%28Burning%20the%20Brushwood%29%20-%20Raatajat%20rahanalaiset%20-%20Kaski%20-%20Tr%C3%A4lar%20under%20penningen%20-%20Sved%20%2831948645643%29.jpg,https://commons.wikimedia.org/wiki/File:Eero_J%C3%A4rnefelt_(1863-1937)-_Under_the_Yoke_(Burning_the_Brushwood)_-_Raatajat_rahanalaiset_-_Kaski_-_Tr%C3%A4lar_under_penningen_-_Sved_(31948645643).jpg
55000,Egger-Lienz - Sähmann und Teufel.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Egger-Lienz%20-%20S%C3%A4hmann%20und%20Teufel.jpg,https://commons.wikimedia.org/wiki/File:Egger-Lienz_-_S%C3%A4hmann_und_Teufel.jpg
56027,Eglise de Samoens (Sundial).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20de%20Samoens%20%28Sundial%29.jpg,https://commons.wikimedia.org/wiki/File:Eglise_de_Samoens_(Sundial).jpg
56887,"Eglwys Sant Twrog, Maentwrog St Twrog's church, Maentwrog, Gwynedd, Cymru, Wales 27.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Eglwys%20Sant%20Twrog%2C%20Maentwrog%20St%20Twrog%27s%20church%2C%20Maentwrog%2C%20Gwynedd%2C%20Cymru%2C%20Wales%2027.JPG,"https://commons.wikimedia.org/wiki/File:Eglwys_Sant_Twrog,_Maentwrog_St_Twrog%27s_church,_Maentwrog,_Gwynedd,_Cymru,_Wales_27.JPG"
